"Feature","Feature.Systematic.Name","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","buds"
"PTC1","YDL006W",29.98501454,30.82234543,31.9439286,33.18363339,35.64247131,35.90232178,36.02922293,36.70506097,38.39302072,40.27657318,42.82171388,46.21183437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"OCA6","YDR067C",45.69037102,44.7798784,43.78573407,42.91369965,41.34322035,42.15635885,43.17894827,44.06180377,40.60113135,37.34108912,33.26071574,28.9590091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"YDR102C","YDR102C",2.575895071,2.499495008,2.441453697,2.410894831,2.523627774,2.508517498,2.495272462,2.535765053,2.633021371,2.419030612,1.913848848,0.929358699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"IVY1","YDR229W",28.05823497,27.25946491,26.23523232,24.99579042,23.03660249,21.51926369,20.44461486,21.41919461,18.49364692,15.95256776,13.44595548,11.69153569,13.71359957,14.16170771,14.70355262,15.39899746,16.19912479,17.7440365,18.77917419,19.01552095,17.04942667,15.43451729,15.73906888,20.02069311,25.6
"SDL1","YIL167W",16.90217793,17.15898805,17.41653031,17.67499239,17.84017238,18.04564747,18.28720063,18.89689158,18.68898469,18.81199912,19.23604764,20.38692401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"YIL165C","YIL165C",245.737173,243.8316007,241.4364164,238.1667562,233.4775003,226.9477226,224.2123553,233.3560659,241.1053711,249.3546684,260.1589104,272.6416142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"RPI1","YIL119C",97.58710577,97.74886126,98.12242785,98.4823524,99.68919551,99.20404024,98.14269274,96.21310574,93.66880274,91.45065648,89.18249847,87.04643273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"HIS6","YIL020C",43.58927058,43.12857506,42.55878711,42.05356756,41.09739575,41.68862713,42.30748424,42.00842841,41.56191018,42.90525337,46.09438297,52.5617608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"MAK10","YEL053C",19.79395821,19.43271824,19.0319549,18.75193539,18.20526667,19.03814665,19.84496335,19.76223072,19.16064079,19.27258252,19.8917806,21.66892082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"PUG1","YER185W",4.186658821,4.570611604,5.046778876,5.553561188,6.498522734,6.543009713,6.533671192,6.610643978,8.216994364,9.354159995,10.33762944,10.66638052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"YFH7","YFR007W",11.00708374,10.5246927,10.04954665,9.598394254,9.348924148,9.004569809,8.48031841,7.638177097,5.838826357,4.346135012,2.914231191,1.898930507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"YRB30","YGL164C",21.46942529,21.23639338,20.92084954,20.46127164,19.82385791,18.84562014,17.80648259,17.1240032,15.190545,15.42553345,17.81882083,23.98000263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"IGO2","YHR132W-A",89.64041662,95.39856368,104.7353732,115.0995806,138.8282018,140.2037594,133.6939657,110.3595917,100.5917064,105.7256893,124.0954291,161.4995637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"APL1","YJR005W",33.24663104,33.38828775,33.74264082,34.18555243,35.4031532,35.19121421,35.36886194,38.20017081,36.96705477,34.55642648,30.58393356,24.76544451,7.965272591,7.970105363,8.028283319,8.164760079,8.469197568,8.715448252,9.297737038,9.786621618,9.624541061,9.549105412,9.314944274,8.875590018,25.6
"DEF1","YKL054C",94.76548923,93.03882815,91.52827071,90.76415255,90.72709234,93.19250394,95.46529975,97.15639394,92.19217873,89.01985063,86.04454291,85.50274429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"YKL031W","YKL031W",3.813873881,4.035814549,4.255786414,4.446723459,4.586093135,4.510224416,4.53433887,5.295097938,5.177400924,4.752318192,3.995565692,2.872048272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"SRN2","YLR119W",20.83841017,20.91884033,21.11363433,21.51636053,22.22258371,23.14488752,24.79004903,28.670048,30.43733105,30.53291718,28.97125836,25.0106701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"VPS33","YLR396C",12.43457264,12.21453227,11.97050935,11.76573895,11.47293676,11.64213139,11.76150975,11.48630247,11.1153009,11.27555666,11.88671365,13.32006065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"GYL1","YMR192W",21.20912333,21.18875761,21.03289656,20.78217762,20.08238168,19.66043943,19.82986115,21.96141544,23.26385479,23.0880821,21.71951555,18.42460641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"BOR1","YNL275W",9.42474781,9.84431539,10.44690501,11.29583096,12.6785733,13.99373136,15.51873265,17.68435828,19.4142988,20.17335751,19.9968308,18.44586815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"TEX1","YNL253W",21.91007112,21.72156438,21.56374593,21.40543722,21.55895423,21.2330416,20.39341983,18.24500512,16.55715467,16.5655832,18.19993675,22.57801303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"HHT2","YNL031C",2706.500376,2681.994423,2650.051896,2611.254076,2541.500059,2500.149981,2481.629285,2541.796024,2471.399839,2457.461817,2492.106798,2624.048197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"HHF2","YNL030W",2310.130473,2309.312484,2310.454882,2314.220906,2318.085525,2329.463997,2343.767277,2385.200171,2310.778288,2321.963505,2405.382832,2634.174979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"LRO1","YNR008W",19.2152531,19.44657475,19.89557967,20.52869793,21.842045,22.48008923,23.22298645,24.78250179,25.01164658,25.0080266,24.5557089,23.5915157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"DFG16","YOR030W",17.04718485,17.06080726,17.18485291,17.3700371,17.97590543,17.96368972,18.2998392,19.96419909,20.57617057,21.06226243,21.50515841,21.92181995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"YOR139C","YOR139C",8.697857934,8.458176611,8.186054749,8.04117441,7.648875178,8.516541384,10.07266923,12.96862711,14.17141111,14.72755809,14.76750723,14.35270792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"SLP1","YOR154W",25.38035807,25.82028064,26.14400534,26.23709789,26.31768936,25.22713852,23.65140508,20.82892994,22.52871104,23.49050257,24.47313023,24.54499247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6
"ITR1","YDR497C",598.1508063,626.0627658,659.1278297,692.508789,749.5909108,749.6788641,732.4362672,700.31178,699.4245102,687.6000246,669.0636065,638.8939907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5977011494253
"AHP1","YLR109W",2145.334027,2114.08795,2115.246299,2162.179361,2303.824759,2504.007416,2662.405108,2615.306603,2553.66578,2502.889394,2387.250662,2186.573123,4516.96123,3976.258686,3354.498878,2540.395182,1503.541744,914.0068582,561.7804644,711.363126,1827.601785,2814.865947,3567.722837,3667.5891,25.56
"RTG3","YBL103C",33.26432577,33.300698,33.1654643,32.87242462,32.02033125,31.28077152,31.05463833,32.81931603,33.68876635,33.27539835,31.84541777,28.77583703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5581395348837
"GTR1","YML121W",90.99768074,89.54585916,87.4425613,85.24474981,80.8552965,81.29722454,81.92564705,80.59964867,79.86308588,79.29027817,79.18409902,80.43226522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5333333333333
"RPL38","YLR325C",4166.214993,4180.891264,4189.709818,4199.881067,4186.068622,4227.983161,4247.74966,4170.094978,4198.518017,4208.31179,4204.685685,4176.018056,449.7116403,463.7397114,476.0354037,485.6754662,481.0953243,494.6919693,507.3743376,514.3692293,503.7171359,489.503462,494.4707361,541.2421174,25.5142857142857
"PUT3","YKL015W",25.70374145,25.20770034,24.66822614,24.15479882,23.54732869,23.34136769,23.50890031,24.60902108,25.03074401,25.21791177,25.21851944,24.92243956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5116279069767
"SPO23","YBR250W",2.612032572,2.61766918,2.629452687,2.643781834,2.712067047,2.673371698,2.652158511,2.641405088,3.135536611,3.550394428,3.984188769,4.300896256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5
"SLF1","YDR515W",16.08979891,16.75686069,17.50283243,18.21562588,19.39817633,19.23053889,18.5407872,17.1387059,17.1186688,17.09187183,17.26516371,17.65336168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5
"CPR3","YML078W",203.4652688,204.280866,205.7106366,206.5655732,211.1863251,205.3030755,195.6921336,179.4653022,172.8951896,170.6292014,172.824225,180.0375127,312.7421058,290.5549073,263.6153389,226.8725675,176.3703085,149.4296507,125.5511986,130.9017934,219.6589867,281.0383335,321.2614027,313.480995,25.5
"WSC2","YNL283C",37.93956135,36.90525284,35.48339599,33.72680405,30.93097577,28.52850669,27.05778943,28.97545194,28.8795897,28.08411092,26.92223822,25.1326353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.48
"YMR052C-A","YMR052C-A",15.82549071,15.30509791,14.70807279,13.91590537,13.0502018,11.53632341,10.78064311,11.87704906,14.20038038,16.96576968,20.87107402,25.71710245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4666666666667
"PET112","YBL080C",6.986809688,6.6401886,6.218149715,5.687881751,4.976865161,4.186195808,3.845777344,4.730560106,5.45945894,5.895246698,6.284006211,6.3466479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4470588235294
"VTC4","YJL012C",124.7737111,124.1301893,123.069986,122.0331548,119.6587909,120.4776188,120.4585201,117.3501629,113.1715538,109.9294131,107.1856746,106.611455,233.8846263,236.6522874,240.5408854,246.7062037,256.728551,260.9413715,271.9277879,279.851979,274.3875444,273.4261015,274.36159,279.6007207,25.44
"PMP2","YEL017C-A",1801.062661,1794.774588,1787.864491,1780.74878,1769.996954,1768.011496,1772.069087,1790.239379,1783.322269,1768.561938,1743.727949,1706.299554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4166666666667
"SLX1","YBR228W",27.6829346,27.64640279,27.5700881,27.45657761,27.19016164,27.13162991,26.9299998,26.23063873,25.39075792,25.10695913,25.31002272,26.44304519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"PRD1","YCL057W",40.87926395,38.94413283,37.05977435,35.21829481,34.00464951,32.48985812,31.19172407,30.61667581,26.38299603,25.39283814,27.24271644,34.35491343,106.2005941,108.7423778,112.6071871,118.4874566,127.3924237,139.6680541,143.3100587,143.9852456,141.1860552,138.8725204,135.8361617,133.217439,25.4
"YDL180W","YDL180W",22.89781231,22.91215271,22.857864,22.61412606,22.36859631,21.14330114,20.23037736,20.83493045,21.53387128,20.87991024,19.29154355,15.96811748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"LHP1","YDL051W",258.5579715,262.5946313,266.2317427,269.473023,272.374555,273.3238591,268.9422021,247.5428117,257.0758511,256.7996265,248.7727176,223.1743377,164.1240299,163.1878166,161.6454726,158.1729905,149.0252163,157.5221081,162.3171457,166.977806,167.6140331,165.0301869,166.5456055,178.3671106,25.4
"SAS4","YDR181C",15.91598376,16.13983072,16.45374595,16.80491754,17.5754599,17.64428779,17.38306462,16.69910409,15.48574242,14.44891269,13.45490954,12.83023917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"TPM2","YIL138C",100.8628645,97.62474743,93.88616565,89.92104828,84.67515725,81.86403049,81.55114223,88.6085717,84.44285908,79.06088548,72.26005686,65.07314749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"NOT3","YIL038C",31.88629843,31.531012,31.10130421,30.79655765,30.16874131,31.07057375,31.65941644,30.75379469,28.79024817,27.98958452,28.01085422,30.0765632,30.4402264,30.7282383,30.95490236,31.24433348,31.78374531,30.08778776,28.74212561,28.04913011,30.51140532,31.53251107,30.94133175,27.15432533,25.4
"PAU2","YEL049W",10.21013127,11.38146155,12.97084353,14.72545205,17.86034011,18.36517939,18.89738698,19.63587358,26.02680499,34.41580442,45.78386442,60.12739417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"SHE10","YGL228W",49.72663143,49.8320093,50.46222094,51.47675662,54.42806349,55.24117488,56.02812449,57.8783706,56.86310526,55.95083777,54.63406415,53.17786419,6.821115628,7.141194458,7.624984299,8.358429332,9.514897014,10.84471683,11.19368517,11.0195965,9.940281631,9.738855215,9.871556196,10.62671536,25.4
"YGL132W","YGL132W",7.691689739,8.055889261,8.406369914,8.714544515,9.025654395,8.895937611,8.52871462,7.740756227,8.907744614,8.701102595,7.247411215,3.335983436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"ADE3","YGR204W",280.462067,273.4662988,264.5831571,255.177471,238.6077492,235.5809352,238.1132274,251.7151465,252.5120873,249.2025301,241.5984933,228.3849409,3418.287623,3449.804999,3504.024039,3595.924623,3762.534245,3902.552302,3946.451398,3943.913348,3875.49225,3863.181958,3880.119128,3952.742377,25.4
"YHL005C","YHL005C",9.11165628,9.034745761,8.965820231,8.913941481,8.880701171,9.029985489,8.854685785,7.600760808,6.207094178,5.999577851,6.807252105,9.487633473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"BUD19","YJL188C",2971.72647,2970.141417,2960.808139,2946.546169,2904.249117,2896.708133,2888.587598,2860.827411,2871.616971,2891.900424,2930.604592,2994.965685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"YJR146W","YJR146W",20.67245397,21.21528793,22.22510491,23.40754421,26.28069698,26.51857818,25.69704942,22.60015595,20.79616228,21.89176405,25.49799308,32.96956497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"DOA1","YKL213C",26.13856532,24.77090003,23.24726542,21.82129899,19.82631122,19.87916294,20.61800867,22.72095847,20.81287249,19.94650734,19.75539775,21.53431966,23.25841883,23.32785141,23.61481075,24.19590532,25.43043018,26.59063113,28.10511997,29.82463015,31.44982748,32.44961172,31.48868086,27.15895398,25.4
"SSK1","YLR006C",24.47725816,23.82304018,23.10296016,22.50390247,21.51790901,21.64253973,23.50021263,31.03677997,32.2320927,29.80432057,23.51351764,11.84097519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"NEJ1","YLR265C",28.64305794,28.15155663,27.69047621,27.30739919,26.95413818,26.97181884,27.67256419,30.06281992,31.47774356,31.52881144,30.17541453,26.38059744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"YML096W","YML096W",28.84596536,28.4628581,27.90285179,27.26162871,26.08510589,25.70249797,25.72722897,26.4543013,27.64856393,28.41623462,29.11096006,29.48116412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"NAR1","YNL240C",41.16760971,42.76404244,44.77019682,46.99935553,50.66099357,51.88267193,52.29758529,50.95377289,54.90457957,58.90706125,63.46218871,67.80957667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"LEU4","YNL104C",367.8066284,374.0891359,384.5124947,396.5896618,424.7452961,424.2610541,422.8323902,431.436019,448.7126522,453.2761454,445.50032,412.0629116,607.3834944,621.7716377,638.7852254,661.7753391,693.8929812,708.6655701,707.7255203,702.6577325,710.8945229,724.450262,735.0183215,738.0990387,25.4
"YOL037C","YOL037C",24.82341407,25.69241347,26.80495604,27.9763718,30.33495554,30.18475262,29.37837356,28.46567202,27.42838385,26.24098226,24.93761719,23.74505091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"MSB1","YOR188W",12.79519505,12.76598925,12.72658665,12.75859455,12.71946579,13.1830929,13.65834423,13.87855227,14.3579335,14.90516613,15.54767449,16.37087617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"APM1","YPL259C",34.83050403,34.37966208,33.85627452,33.30897869,32.6740343,32.17785681,32.1785802,33.80361939,33.97986963,33.14958373,31.44047287,28.50299424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"SSU1","YPL092W",92.94203323,94.67272691,96.73668407,99.29454063,102.314194,106.6320652,109.2417289,107.0613342,101.5205276,98.58514011,96.91389838,99.58978596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"PDR12","YPL058C",43.00827386,42.90848626,42.85010959,42.84175968,42.90123457,43.14712888,43.49968904,43.96474599,43.8765871,44.21285981,44.92350122,46.3555332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"ARL3","YPL051W",33.64943797,33.93823835,34.38417539,34.97176296,36.25491682,37.04054595,37.05274244,34.0885145,35.00606108,37.63053178,42.30276997,49.77145379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"YPL035C","YPL035C",38.90739285,38.65035571,38.61053543,38.77636811,39.99583063,40.40916426,39.99138599,37.27127099,35.04692551,33.51141219,32.28446576,31.81869948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"MSF1","YPR047W",6.135954665,5.490622447,4.801317189,4.138964195,3.358220662,3.283799051,3.370693707,3.384511288,2.557011019,2.10339176,1.883118753,2.21242049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"YPR114W","YPR114W",107.5818519,107.500147,107.5819716,107.7920532,108.5988543,108.5861803,109.5565056,114.5004317,115.1603318,112.7325249,107.0522221,96.67782735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4
"PDR5","YOR153W",68.15630512,70.11202241,71.75248615,73.20530742,73.54426924,73.96559303,76.34315615,84.34257222,97.25948964,111.2315091,129.4162108,152.9342958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3604651162791
"YBR096W","YBR096W",74.61705247,72.65021389,70.80209064,69.52578889,68.47804945,70.31713918,73.50538737,80.04915733,76.94026888,73.96586409,69.99129981,66.55297464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3563218390805
"UBP1","YDL122W",49.18833556,49.32310485,49.12880933,48.75391564,47.23858913,47.08516108,46.94889203,46.42886015,47.24318552,48.30675669,50.10394197,53.05874907,13.58946616,13.91583394,14.39710495,15.10714441,16.14437721,17.82098937,17.28287691,16.37137902,16.3885047,17.55413053,18.5625908,19.02807184,25.3555555555556
"SPO71","YDR104C",4.283409526,4.307999512,4.368103239,4.446253953,4.670977866,4.654593795,4.712998058,5.158360361,5.215859368,5.221639163,5.187920408,5.139292147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.32
"MAC1","YMR021C",21.79040723,22.47687117,23.33017188,24.24001528,25.73207472,25.95983327,26.7973022,30.30816636,32.22196912,32.10847673,30.25043149,25.68625308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3058823529412
"SHE1","YBL031W",17.97093952,17.91280521,17.84819084,17.82530936,17.69038307,17.99152767,18.3028111,18.56923159,18.04880142,17.96116346,18.162948,19.08368269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3
"TRS33","YOR115C",55.01139815,55.09186698,55.10450553,55.07894626,54.90943965,54.96133925,54.41037456,51.75551356,50.95930969,53.25584176,58.89617251,69.91086278,34.961508,34.43567348,33.73221504,32.58881166,30.49366444,30.26949101,30.14510197,30.3265646,30.46511316,31.49028691,32.86649869,34.58170619,25.3
"SSM4","YIL030C",29.00800742,28.69163936,28.40377797,28.3099482,28.32969169,29.12452219,29.69470683,29.27807451,29.14623688,29.0264871,28.67667783,28.08302821,21.24886047,21.40164906,21.69638608,22.23870337,23.30133623,23.78253511,24.3685762,24.81024708,24.8370022,25.04468653,24.73686881,23.47946508,25.2674418604651
"HUR1","YGL168W",59.24698304,58.05834233,57.17053979,57.09736238,57.41546312,60.89291707,66.5279725,76.58383895,81.50177107,87.75345352,95.04789948,104.4543698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2666666666667
"COX17","YLL009C",75.04521041,74.00225227,72.46913308,69.35123484,65.99358078,55.55639259,44.8256179,37.9024097,29.39682108,23.46966219,20.92550905,23.23577723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2615384615385
"YIM1","YMR152W",28.17453389,26.45398132,25.26558416,24.7004049,25.78572337,27.66731349,29.87757698,31.67307747,28.04589631,25.10342872,21.44218546,17.73549533,35.48399833,36.24515506,37.32600097,38.92178063,41.33548955,44.01456385,45.28503137,45.87033541,45.91232686,46.40346295,46.15337426,44.79471484,25.25
"TOS8","YGL096W",14.52524324,15.20280755,16.34981276,17.864875,20.68923932,22.73171906,23.9023923,22.31592313,20.86548777,21.26127229,22.82932388,26.59966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2093023255814
"SCS22","YBL091C-A",29.11689558,29.21133296,29.74760343,30.21800415,32.54789211,31.0288045,29.10344675,27.24146653,24.82056503,23.56458689,23.27180869,24.3006863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"PDR3","YBL005W",11.72124942,11.96093669,12.34674159,12.90138591,13.88773528,14.6465578,15.9827173,18.84396733,22.20321812,22.98609129,21.43379176,15.69980062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"SEC66","YBR171W",101.8849573,102.7326115,103.2336431,103.433583,102.9994616,102.771412,99.85053463,87.93901337,86.49738395,88.19245559,93.87365403,105.0659235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"BPH1","YCR032W",3.703284532,3.611448144,3.506905961,3.403535757,3.255944427,3.21758559,3.254536719,3.508832922,3.434904722,3.316752475,3.130919862,2.888660743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"ARO3","YDR035W",500.0101824,502.4527666,507.2031958,514.1257998,528.1642581,538.7214055,547.3618543,548.7297264,554.4199266,545.0470264,517.9003937,461.5208428,164.9710369,164.1037878,161.8856581,157.3338802,146.3621577,142.5093661,143.1554141,145.7162448,146.9575512,139.9314731,130.2599378,118.7037802,25.2
"PET100","YDR079W",54.9420903,57.70470796,61.30315649,64.27995233,71.43700084,66.33629447,56.90998367,40.97280595,31.81100068,28.92608003,32.08095916,43.84167964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"AVT2","YEL064C",10.43146992,11.1835485,12.16638367,13.17573817,15.23099756,15.06681151,14.6189933,13.89384548,16.29810603,17.69499145,18.57859848,17.78139441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YEA4","YEL004W",17.65044758,17.56705927,17.50626342,17.45406337,17.5447872,17.50662189,17.15867639,15.90236887,14.7669209,14.64204235,15.42824589,17.80796718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YER134C","YER134C",51.2242929,49.86217387,48.73771476,47.84442913,47.53285527,48.02358087,48.71553242,49.42964926,43.64761353,41.257521,41.0846718,46.01828632,35.77624281,36.63958788,37.16487704,37.56317954,38.17603923,32.73433248,28.60881124,24.90691077,25.11835307,23.8931283,23.01923156,22.07464126,25.2
"WWM1","YFL010C",248.477602,252.9426007,259.1065089,266.2002043,278.5811427,283.512868,286.9702265,288.6644469,292.4290854,292.2298293,287.3310665,274.3214123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YGR064W","YGR064W",90.91706291,93.51096937,96.52637262,99.27361349,103.7499324,102.6943686,99.19457713,90.93043494,89.68346973,90.28294604,92.98718371,97.93957549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YUH1","YJR099W",25.44843375,25.75727908,26.34841537,26.79783022,28.69696261,27.19997893,24.58196363,19.26079846,18.12474826,19.12015913,22.51975601,28.80565576,6.37131818,6.519806854,6.884646566,7.574854746,8.920755147,10.15702903,11.06467319,12.2067083,13.75179151,14.76342173,15.35373811,15.18745466,25.2
"YKL118W","YKL118W",11.93883945,11.83344403,11.81518609,11.90740314,12.4346644,12.75963111,12.5457815,10.5563484,10.09933913,9.591957623,8.852160351,7.555695459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YKL115C","YKL115C",7.386597102,7.367997686,7.314204939,7.311128347,7.065588178,7.556866129,8.217387898,9.066578864,9.407886594,9.925060784,10.62646088,11.80341858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YKR023W","YKR023W",16.92061342,16.97976082,16.95388409,16.79822315,16.46244643,15.66447554,15.35252757,17.0209062,18.01131584,17.74413259,16.54433548,13.74390314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"GTT2","YLL060C",12.81678007,14.56548491,17.40856448,21.11588363,27.89670531,32.21078186,35.76032587,37.44785846,38.69745603,39.65437695,39.15840232,36.42671838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"SSA2","YLL024C",431.5245549,405.4497809,372.6216203,338.9970635,280.6571622,279.2695419,289.7850074,312.1336125,279.618605,239.708025,187.8372096,131.5665427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"EST1","YLR233C",7.236147696,7.28451173,7.387691147,7.524994633,7.851794317,8.014544081,8.105033528,7.830413891,8.102380638,8.409481041,8.772436376,9.104519635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"VPS65","YLR322W",29.8702887,30.24325909,30.35820065,30.05626467,29.03685938,27.115558,24.96427401,23.0743529,22.67980424,22.78934715,23.83537367,25.98270182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"VPS20","YMR077C",24.74914872,25.01691674,25.43842409,25.95957459,27.19257083,27.60991515,27.15162483,23.88539439,23.66204782,24.92806932,27.77228846,32.78433993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"YNL296W","YNL296W",6.186861503,6.572138307,7.095998226,7.707605504,8.855090293,9.218316791,9.200649974,8.833111462,7.338766491,6.026794093,4.635988639,3.607255854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"ATX1","YNL259C",122.5058893,123.4702678,124.4291108,124.6399554,125.9978436,121.1423664,116.2257572,114.739414,113.1288022,111.1984027,110.3980757,111.2266393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
"PAC1","YOR269W",15.93016457,15.79525743,15.48267587,15.0345973,13.93190148,13.38328754,13.23567891,14.35219451,14.63702434,14.87172,15.22374902,15.82605212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2
