"Feature","Sum","dev","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","RLS","buds"
"PEP8",7.89926625170444,-0.00133124899200276,1,0.783598268843816,0.530986033855753,0.204161935831952,-0.251494117034345,-0.488851059172103,-0.582728424278482,-0.563761116917451,-0.801894544580739,-0.966241759732592,-0.985848471472611,-0.739700519984599,"34,34,39,39,34,32,22,24,30,28,34,46,17,32,16,30,20,35,34,35,23,34,30,19,7,17,17,15,54,49",29.3333333333333
"SCP160",5.46919475446583,0.00186644089653288,1,0.935726780963893,0.815487978548594,0.651158288781723,0.309025850390934,0.129670021567985,0.0217190913773215,-0.155201760546728,0.0457619979226711,-0.0527869023009968,-0.352656082064981,-1,"25,40,39,12,16,42,5,36,25,15,28,32,26,38,29,41,32,25,28,16,50,55,35,32,5,22,50,48,25,42,36,9,25,31,27,34,48,44,41,43,24,38,27,35,33,27,43,29,37,43,26,35,36,7,7,41,23,47,25,13,31,29,16,44,23,16,31,29,18,25,34,22,30,8,31,35,39,22,30,34,40,34,26,9,39,19,16,3",29.3295454545455
"CPR5",3.32316747409236,-0.00581937217657261,0.219865037687694,0.223366891030378,0.244147603875902,0.285775737318291,0.400199646303881,0.347396758686768,0.193110400412256,0.000727607600708946,-0.443016536830285,-0.531709027054185,-0.433852227292015,0,"26,27,40,25,27,24,28,22,22,20,29,26,36,39,23,43,24,52,43,29,19,14,24,24,47",29.32
"RPL37B",4.66834957809772,-0.00206261291568493,-0.492210704713031,-0.384950800529983,-0.291298601309608,-0.233160151786693,-0.424140179979219,0.058514993150496,0.0938373898922757,-0.167965696910563,-0.594439698547284,-0.668543758391896,-0.259287602886672,1,"23,17,24,34,17,50,10,12,38,39,40,23,39,26,42,23,33,24,22,27,35,24,44,50,20,54,36,22,57,17,31,51,57,21,46,46,26,36,42,27,39,20,25,20,44,23,17,7,22,19,25,37,32,32,48,23,25,23,27,16,45,26,12,14,36,35,40,40,31,36,33,29,21,25,15,17,30,19,19,21,21,39,23,43,16,3",29.2790697674419
"AIP1",6.21935103213805,0.00685427019696249,1,0.876712972149198,0.726072902522587,0.557419955813987,0.282946347912633,0.23236864291118,0.184622878325543,0.224926536930437,-0.0603507823863786,-0.364533115222316,-0.709396897963794,-1,"19,13,24,58,32",29.2
"COG1",2.35204825450951,-0.00969363813473858,0,-0.0201135264587045,-0.0713835385001736,-0.122366421757032,-0.290514787413214,-0.400995446631781,-0.378180471271279,-0.197411648298894,-0.284836724076882,-0.326248732634957,-0.259996957466597,0,"16,51,34,28,30,21,26,46,46,27,36,43,29,24,23,34,34,22,40,10,17,31,19,22,33,22,31,30,48,20,19,32,15,30,10,33,13,22,17,31,44,51,21,49,34",29.2
"SKY1",7.16737963355471,0.00118077964419146,0.515705955392684,0.493194709747969,0.470707270263897,0.484040666344086,0.483279617809962,0.641300039312153,0.766285901801975,0.922793170733748,0.392660763558161,-0.222387073864751,-0.775024464725321,-1,"37,10,47,21,31",29.2
"LCB4",5.25945557043009,-0.00450920762812669,0.260478156850323,0.310910679598659,0.35381672452907,0.388476730268808,0.422106181989466,0.348909468744385,0.302772233543763,0.381446154478895,0.629720054106501,0.65283793407232,0.207981252247901,-1,"15,21,13,31,16,57,47,43,38,7,38,27,17,28,24,37,29,30,53,29,38,27,17,28,24,15,21,13,31,16,56,46,43,38,7",29.1428571428571
"ASN1",6.03113201642242,-0.00496889280878603,0.197934487393687,0.00429118811619347,-0.181598508106268,-0.409863298368649,-0.65669599059819,-0.57707747471976,-0.595093881698633,-0.408416724628707,-0.894771675968466,-1,-0.701066144478472,0.404322642345395,"11,29,42,38,36,39,13,27,28,25,42,32,37,26,26,34,22,46,35,25,21,31,32,38,33,30,23,20,13,27,20,19,31,22,37,17,31,16,22,35,38,37,32,39,27,29,34,22,35,25,18,29,43,19,27,34,22,4,36,33,38,37,32,39,27,29,34,22,35,25,18,29,43,19,27,34,22,4,36,33,38,37,32,39,27,29",29.0581395348837
"RTN1",1.75115932743517,0.00558780957650662,0.463673073144208,0.326121414084695,0.186063073621957,0.01365285068452,-0.193015176031462,-0.13334179823069,-0.182648482572772,-0.153266868267534,-0.0559304614655556,-0.0373759625461898,-0.00607016678558236,0,"18,15,34,36,36,30,22,44,28,42,41,27,21,46,45,24,32,16,44,41,33,33,19,7,18,19,21,41,16,14,39,32,41,34,27,26,40,42,43,17,16,16,22,30,28,34,30,29,37,38,39,39,41,28,44,34,21,34,21,19,4,23,28,22,33,21,24,38,33,26,20,22,46,37,15,39,34,23,24,40,25,30,12,19,32,22",29.0232558139535
"ARF2",4.46416470352471,0.00158380253775891,0,0.0605141011432843,0.188825326884421,0.324288286002144,0.710321856479024,0.632158434053446,0.459207677787295,-0.0218669974595123,-0.529201492838564,-0.769386386002695,-0.696778871806529,-0.0716152730677921,"39,13,33,33,27",29
"DAL3",5.57682802782635,0.00527863031467381,-0.899610399419775,-0.829703659271255,-0.739839043909413,-0.619266062636026,-0.467126527253998,-0.267346071043674,-0.119601006216809,-0.148466906905432,-0.127363942143622,0.0147759646553944,0.343728444370956,1,"28,14,38,36,29",29
"HMF1",3.92686270428728,0.00415593808274643,-0.227837730446429,-0.131798001845201,-0.0217143039940163,0.120607208578797,0.283338784655796,0.344008077167251,0.231954110934679,-0.0898083966205264,-0.621261595294375,-0.649514804099959,-0.205019690650248,1,"29,24,29,38,25",29
"RPE1",2.93808138498229,-0.00273158772900723,0.386945899136218,0.397294126607554,0.39979288112372,0.373241685274864,0.356808106635032,0.116409142989612,-0.0742510181686016,-0.343359694215265,-0.283621606658986,-0.167955008672875,-0.0384022154995644,0,"20,19,28,21,6,20,38,22,9,29,37,18,30,31,9,15,20,27,28,24,14,38,34,24,36,40,44,37,35,36,21,22,22,23,37,38,43,29,25,21,14,38,34,24,36,40,44,37,35,36,21,22,22,23,37,38,43,29,25,21,16,31,20,32,27,23,42,20,42,29,19,44,47,46,17,37,41,39,47,51,18,19,17,11,27",28.8352941176471
"ASN2",5.16661319080476,-0.00440840862883144,-0.450364639219028,-0.341176790310995,-0.196290513682963,-0.0206704220463457,0.200429442425099,0.667293698158496,0.866145906507126,0.88737781946553,0.709342821668265,0.267080567226709,-0.167310201554892,-0.393130368539306,"8,27,32,23,28,29,31,38,31,29,43,17,45,21,29,27,45,25,25,22,27,27,34,34,23",28.8
"CCS1",8.2316896182714,0.000830389769042727,-1,-0.882153266881724,-0.750993744260601,-0.536606527599624,-0.348239143560739,0.20049526667581,0.744965863104353,0.942848856757703,0.966092942762714,0.77923228106435,0.203623003293402,-0.876438722310375,"28,38,31,15,32",28.8
"COG6",5.34690093946783,-0.000520578246680209,1,0.949189595351731,0.855087169532844,0.710700297064231,0.505038808608123,0.00142651993397502,-0.222501267801519,-0.157391250821447,0.182091026629308,0.338209024628315,0.310278390713123,-0.114987588383216,"21,48,22,34,19",28.8
"RPB4",3.78884383507914,0.00273440171019335,0.463755294214439,0.431208156430426,0.41089201163283,0.396590765937016,0.547483472591634,0.111441168082647,-0.255011991214229,-0.233568544945983,-0.343159264190161,-0.34575683208184,-0.249976333757931,0,"31,29,27,24,33",28.8
"PET123",6.00443806603583,0.00422923410234502,0.843168432702463,0.815106049673929,0.782880882550948,0.727913863787507,0.713066253353589,0.534301347949343,0.248929918371944,-0.0732999321459435,-0.300854954084435,-0.418315605588143,-0.388479525076025,-0.158121300751558,"18,20,32,18,39,38,23,31,29,39,26,36,31,17,10,27,25,37,30,19,32,34,27,15,25,32,48,28,20,21,32,31,30,30,24,31,31,30,30,19,35,41,17,31,15,29,39,20,38,37,30,35,13,4,41,30,26,31,31,25,26,27,32,21,33,48,28,31,37,47,41,36,11,17,32,30,36,28,34,30,30,29,36,42,27,3",28.7790697674419
"TCB3",6.86584444713776,-0.00119282367218407,1,0.826373961896788,0.607823766305909,0.342673332404787,-0.0607733182678014,-0.34395064975194,-0.481868000548549,-0.402940284019294,-0.49503067819947,-0.680619674506562,-0.821486662840993,-0.802304118395669,"44,24,23,20,34,36,30,27,21,27,34,22,32,17,22,36,23,20,25,37,37,18,25,32,17,41,26,20,32,26,23,43,22,31,32,24,42,27,34,30,23,43,30,20,32,34,18,30,42,27,44,20,45,22,30,19,32,27,34,41,43,42,29,19,15,38,29,19,25,16,37,26,38,31,38,31,38,21,29,43,2,22,14,34,38,3",28.7093023255814
"BLM10",3.9691148322838,-0.00765613951034934,0.188101797108177,0.11823849127666,0.0274788423098932,-0.137524375679178,-0.396359082478359,-0.624272736122846,-0.55233358761587,-0.520345832446107,-0.41381459675124,-0.223342549374723,0.109344437632967,0.657958503487777,"31,22,35,19,30,36,11,57,26,25,28,28,16,32,23,29,49,14,31,28,24,47,23,21,24,25,14,37,15,55,26,29,18,53,21,3,27,33,33,54,11,28,20,32,26,28,36,13,19,20,29,52,25,31,26,14,24,28,17,27,33,17,35,5,8,17,51,48,56,18,46,49,50,46,50,26,48,21,19,26,16,6,44,18",28.702380952381
"PEX19",5.16775369139961,0.00454693289480272,-0.860811132882647,-0.815028566741148,-0.709240435231351,-0.580298585533931,-0.267236669474803,-0.0111083213609683,0.117010410525202,-0.10870331498044,-0.31480532636863,-0.190091151037327,0.193419777263165,1,"16,9,41,14,9,20,10,42,16,13,22,14,51,17,16,22,26,53,17,19,23,26,55,19,19,23,31,20,19,27,33,20,20,28,33,20,21,30,34,21,22,31,36,21,23,33,39,21,23,34,40,24,23,34,41,25,24,35,43,26,25,35,45,26,25,37,46,28,25,38,47,28,25,39,51,29,26,40,52,31,26,51,33,29,33,31",28.6976744186047
"LPD1",1.35915835358518,-0.00457476790037868,-0.0118899086626996,-0.0786689118682103,-0.0994239392846071,-0.107163865952929,0.0116787345325978,0.0447953059958223,0.167938602206959,0.442765746708331,0.0418343292596926,-0.113691854598212,-0.157613803550905,0.0816933509642106,"12,6,3,13,10,4,14,15,11,19,18,12,20,18,13,22,20,15,25,21,15,25,24,16,25,25,20,26,25,21,26,26,24,29,26,25,30,28,27,32,29,28,33,30,28,34,30,28,36,30,30,39,31,30,44,31,31,46,32,31,34,32,36,32,37,34,38,34,39,35,39,37,39,40,40,43,40,45,41,46,41,46,41,47,44,48,",28.6627906976744
"BGL2",2.8961726849878,0.0101556360903572,-0.019349104460157,-0.0484809334346411,-0.0470732779429136,0.0248510451342436,0.193540752835924,0.45417999402408,0.560484783312328,0.788551434173252,0.174765730036867,-0.214206749098454,-0.370688880534941,0,"25,18,36,45,19",28.6
"NMA111",5.61717496360812,0.00962895444777063,0.957884425126436,0.882775852966349,0.755192321663321,0.580114935426839,0.250574128961194,0.0454761232432527,-0.0166722579118241,0.176307691386299,0.51681748221616,0.395655797531605,-0.0397039471748419,-1,"16,30,31,43,23",28.6
"TRP2",4.02351461141538,0.00364169375823977,0.036977807292046,-0.133159722552908,-0.313910037135106,-0.471141748523787,-0.644690581653207,-0.501678879403129,-0.358607930717658,0.0814880635632225,0.443098012397363,0.499108357197365,0.322878844351469,-0.216774626628122,"33,31,34,21,24",28.6
"YNR040W",4.73409900359167,0.00258279397312793,1,0.911228853730111,0.773186510073424,0.575592491962624,0.238577114343059,-0.118528578791798,-0.293277966808235,-0.0949888358003989,0.0823475216627856,0.25960806519753,0.246750058138403,-0.140013007083301,"27,14,25,27,50",28.6
"HIS4",6.08377293858167,-0.00323697609786443,0.951440094752582,0.863417216901276,0.757216087326089,0.609422505940122,0.383111193249217,0.2161105809728,0.0348103727883036,0,-0.238040239029608,-0.490827076302258,-0.715150918553597,-0.824226652765817,"18,25,27,38,37,21,14,21,36,34,40,40,42,23,33,15,33,38,35,35,31,19,15,11,25,34,35,16,9,22,40,37,43,51,18,37,26,29,27,20,48,28,39,20,30,24,11,29,21,28,26,40,54,30,35,35,45,15,20,27,10,39,11,28,34,43,32,13,18,41,37,6,21,16,35,35,17,42,34,27,10,39,11,28,34,43",28.593023255814
"ECM30",5.81027498202129,0.00912173479476778,0.871715025105344,0.779758405158728,0.659639245965515,0.51239402187025,0.28475867982153,0.126835262081577,0.193255925129701,0.491162438089071,0.429647761964749,0.157136030928965,-0.303972185905863,-1,"32,31,36,21,34,14,28,33,25,24,43,46,26,15,28,14,28,33,25,24,32,31,36,21,34",28.56
"SHM1",7.23562076246311,0.00564244879037663,-0.979446634567343,-0.901688105861521,-0.767269205722766,-0.575374939301619,-0.192901917590942,0.0290948547544894,0.247518345562322,0.320151917847256,0.549948929450712,0.8210837700052,0.978249545308557,0.872892596490379,"32,29,20,15,22,61,32,44,27,13,28,27,31,26,21",28.5333333333333
"VPS27",3.35386598259537,-0.0039902843479929,0.0282370701235823,0.0782090322388901,0.0949900560745131,0.095253854883703,0.0575720249079649,-0.364458232301866,-0.513669427742915,-0.207685712863383,0.428812260146512,0.725557253565083,0.667080838851816,-0.0923402188951389,"29,45,35,38,39,23,24,24,33,11,19,40,34,30,35,33,26,21,40,20,23,31,24,32,33,28,32,37,23,13,37,20,20,18",28.5294117647059
"ERG6",6.29159876157762,-0.00469312410116368,-0.627243600067058,-0.648620759334544,-0.629763042306551,-0.564404304950516,-0.369360602347197,-0.0967854093280336,0.167965013477085,0.384298624970818,0.850060958142725,1,0.744293539529583,-0.208802907123505,"35,42,19,41,34,27,32,30,17,18,13,63,21,24,26,36,12,29,24,17,17,24,46,28,26,16,31,18,9,14,26,40,38,54,41,35,42,18,35,15,30,32,28,30,27,16,39,36,16,24,33,35,35,18,37,24,36,25,31,24,35,24,21,32,32,35,24,21,32,32",28.5285714285714
"PST1",5.73341821090605,-0.00738244737223325,0.712740351176222,0.623988795190656,0.535565684005055,0.447294915382101,0.331382937864086,0.44539705186464,0.492432652927944,0.663167054089731,0.265426115972384,-0.135582724304512,-0.477633753288229,-0.60280617484049,"43,36,21,31,33,28,38,33,39,40,26,48,36,30,24,18,6,21,33,15,24,39,21,25,26,40,25,19,14,44,17,53,28,29,32,35,21,28,30,36,31,21,28,37,28,24,17,32,19,27,29,23,16,24,24",28.4545454545455
"HIS1",7.21153465033221,0.00658932083477834,1,0.88414048263993,0.720932380708096,0.500566848916356,0.164150920206876,-0.127427130454592,-0.470085873722396,-0.761481276928346,-0.936904926883273,-0.921873494842423,-0.631544370758705,0.0924269442712199,"30,32,22,31,27",28.4
"YFR006W",5.53816224160139,0.00717414658378303,-1,-0.874833501273923,-0.689122729726011,-0.422085801101825,0.0941805756254269,0.305136236343357,0.316019529267147,-0.0305018367488619,0.0362996833149559,0.263804081530373,0.572189935639909,0.933988331029602,"17,41,21,30,33",28.4
"AVT1",3.57759132256518,0.00656872511570694,0.0103331094287047,-0.0991208326047387,-0.206297664006091,-0.3046702777379,-0.399793064296426,-0.318916978870865,-0.383572106663604,-0.326801397507687,-0.552072037206382,-0.563100019200416,-0.412913835042368,0,"36,26,33,37,44,23,28,39,16,28,42,41,37,25,25,18,38,25,10,32,18,36,16,21,15",28.36
"YCF1",6.06093645729962,-0.00508592575528472,1,0.74596258829407,0.418124157148707,0.0377939935740103,-0.639814098751986,-0.712289854850483,-0.519969060232625,-0.188500914166883,-0.428690353161252,-0.596943674581843,-0.596610123619321,-0.176237638918436,"31,6,24,44,29,33,23,30,22,31,15,39,25,42,29,21,34,36,30,47,24,11,11,32,21,13,21,32,29,16,34,26,39,38,36,20,26,42,44,41,32,28,34,19,44,34,35,39,29,18,51,24,17,25,45,39,35,41,27,33,22,12,25,23,30,24,26,23,28,25,28,28,24,23,17,27,21,19,30,15",28.325
"GRS1",2.8325689813287,-0.00680085489905181,0.0303680135762875,0.00584256566067554,-0.00681195154330161,0.0154941242488873,0.0931351380113058,0.247792090841507,0.344134248147836,0.30936054384275,0.556818961571981,0.656576525761973,0.524951320385191,-0.0412834977370058,"33,16,36,40,40,16,49,18,27,34,14,36,43,34,36,36,23,33,35,49,1,41,20,44,18,32,20,44,42,33,32,20,33,24,21,12,18,16,27,30,7,27,14,23,11,36,25,30,34,32,21,23,26,21,34,27,46",28.2982456140351
"SHM2",1.81622703542131,-0.000445549968985684,0,-0.0293618471593741,-0.0465282987180673,-0.0323161776834812,0.00465117143751892,0.197683978092063,0.264738069153805,0.306980377774908,0.290438718227317,0.256938463225167,0.0793794878099735,-0.307210446139632,"63,20,37,30,44,20,28,27,24,35,16,33,12,25,34,31,29,35,19,27,21,35,29,25,8",28.28
"ECM32",3.0982180319707,-0.00252347584644082,0.080323653207219,0.0113964950504962,-0.0778478344767472,-0.183977842485803,-0.418746654212922,-0.317455561606592,0.0206157029682463,0.478487182444004,0.579867240269168,0.223318964424141,-0.201686377626855,-0.504494523198507,"20,20,33,14,30,18,20,28,38,38,25,24,28,24,25,49,46,57,28,14,25,24,28,24,25,18,20,28,38,38",28.2333333333333
"VPS60",6.18295496611127,0.00024423788800499,-0.351498757549453,-0.159782616181203,0.0631371755248257,0.313077246163177,0.713264481355009,0.598801445394678,0.332443831454928,-0.261582667852916,-0.940119205034085,-0.988170794705592,-0.461076744895402,1,"10,16,15,4,23,14,17,16,19,29,18,18,16,22,29,18,19,21,24,36,22,21,21,24,58,23,26,21,25,25,30,24,26,27,31,25,26,28,31,27,26,29,33,27,28,30,33,28,28,31,36,28,28,33,36,28,28,35,37,28,29,36,38,28,30,36,41,29,30,37,41,31,30,39,44,31,31,42,44,31,31,43,55,31,31,3",28.2209302325581
"CLU1",5.89115921451847,0.00677845648582244,1,0.858585933188119,0.642222993195528,0.383244735067625,-0.133648683363361,-0.322898521888719,-0.379344988592434,-0.254268355568095,-0.352021643444302,-0.472884474573174,-0.56296798677715,-0.529070898859963,"41,32,41,11,24,25,16,21,41,32,16,37,33,24,31,27,45,47,10,46,14,41,19,35,17,47,24,16,36,22,30,34,36,18,27,29,17,35,13,23,31,19,26,35,28,31,19,26,35,28",28.22
"HSM3",6.12024816929797,0.00278627102424715,0.663640237059112,0.552522909052488,0.455809245840501,0.36473651255732,0.333853081744394,0.282454006805513,0.543474613766594,0.910678242288302,0.513916807186507,-0.0466593716515797,-0.574904793813369,-0.877598347532289,"37,21,27,28,28",28.2
"IMD4",5.16912181294198,0.00148765097303212,1,0.851934256505925,0.638279728879378,0.354543803077994,-0.114778748501,-0.456526367448594,-0.34725445087631,-0.0682455654405902,0.0473287738563813,-0.170145873568387,-0.421855686980368,-0.698228557807053,"31,41,41,31,48,31,41,41,31,48,37,14,34,38,17,10,24,17,25,9,11,35,26,20,22,22,25,28,40,8",28.2
"MON2",3.99183022810727,0.00997549212505457,0.818529599391865,0.745842980547843,0.633443067205556,0.458328768661147,0.119288343190233,-0.0389204047362498,-0.0851345975167225,0.01802628489032,0.111894004499463,0.0425659128222494,-0.2061142067455,-0.713742057900121,"38,18,35,23,27",28.2
"NUP2",4.26550870430143,0.000812208261258735,-0.298075110720537,-0.246404784772393,-0.22025919638134,-0.185352430281023,-0.19250804521868,-0.298711759678181,-0.395201851025785,-0.509401226714445,-0.177007694836713,0.166863189131234,0.575723415541099,1,"19,17,27,42,36",28.2
"PBY1",6.27753063939401,0.00915235471582581,0.979820082850932,0.940583167576512,0.860263044219543,0.742265391881413,0.522445289179653,0.236116758845686,0.072284233473959,0.133543590313789,0.0375083817015746,-0.205932613326545,-0.546768086024405,-1,"17,26,39,38,21",28.2
"PFK2",7.09899624955842,0.00390646101306398,1,0.852611568897366,0.64036837927779,0.352822148476403,-0.145130548099745,-0.458045827275023,-0.610789828033237,-0.527060808007983,-0.566272260380298,-0.651694867872465,-0.680731718406039,-0.613468294832066,"17,32,23,19,37,32,25,26,21,29,26,29,23,14,36,12,15,4,28,34,22,27,41,38,38,31,30,27,34,17,27,29,30,11,38,32,21,38,45,44,34,25,25,32,51",28.2
"PRS3",8.02143467548291,0.00352081031904474,0.356101421037051,0.497289416150637,0.620868600034862,0.752268437516634,0.835722475097706,0.835572364079194,0.696517519360555,0.452339820723957,0.776735291664009,0.828706171793156,0.369313158025152,-1,"16,53,29,25,18",28.2
"TAN1",5.81513937250881,-0.00277620440029063,1,0.745963039430396,0.470429931619991,0.139685013658489,-0.228224220948568,-0.424041542950995,-0.352794304096273,-0.268099339494166,-0.367970152513164,-0.520675101956458,-0.632809189877404,-0.664447535962911,"23,31,27,40,20",28.2
"ABP1",2.05256880010853,0.00952783645992896,0,-0.00148384638689403,0.0191595833205794,0.104879190341182,0.275851038855823,0.312309980639369,0.3496988774415,0.526408153631192,0.257518970932757,0.0981816375663432,-0.0383029242852864,-0.0687745967075997,"37,22,44,28,33,19,35,46,26,19,38,27,35,26,48,38,28,11,29,37,40,19,19,32,27,14,22,26,30,22,28,33,20,24,29,25,31,36,21,26,35,34,22,34,35,22,28,23,23,32,23,30,36,27,17,28,18,13,34,20,14,36,18,32,27,31,40,34,15,22,36,42,33,35,45,31,15,45,16,26,38,32,10,23,16,",28.1882352941176
"AIM9",2.16045532958696,0.00403731487010649,0.426305497838967,0.231400025740138,0.0473145585488981,-0.139533590945887,-0.297475731966304,-0.31445929930267,-0.0857624719250731,0.307341317214869,0.180070410907718,0.107427967568697,0.0201864486483396,-0.00317800897940035,"32,26,26,23,14,12,31,42,21,36,33,43,45,53,51,34,23,37,30,11,32,29,32,32,16,26,11,14,29,29,26,28,33,17,28,23,39,26,24,20,21,31,32,19",28.1818181818182
"MRPS35",6.56824862184515,-0.00357522149461586,1,0.822596589998859,0.634441740816441,0.444339169151747,0.323105536034516,0.0902063740655584,-0.0131917568720543,-0.196977705883486,-0.604011450408617,-0.880701969452921,-0.946955500510603,-0.611720828650347,"35,25,36,13,27,37,38,34,29,33,51,27,31,35,32,21,39,34,34,42,22,33,5,33,14,26,21,23,30,26,26,39,25,38,17,23,22,23,31,30,18,17,19,21,31",28.1333333333333
"AMD1",2.50347392860483,-0.00248948110113402,0.0725834875325974,-0.0980823610523933,-0.255533923347273,-0.370355812357434,-0.456928642509376,-0.243740296542801,-0.0291943096548395,0.369040064989288,0.306355375125657,0.219563017708092,0.082096637785076,0,"39,52,36,43,29,6,22,17,16,24,30,19,22,31,41,25,32,48,23,32,46,16,20,6,29,40,23,42,45,37,46,33,30,15,15,20,7,28,19,24,48,22,30,20,15",28.0666666666667
"MAF1",2.96162891353185,-2.62318478688647e-05,0.122182040819475,0.016370253909966,-0.0508496154284871,-0.104929071764947,-0.0760936299393873,0.169993146113389,0.330198848201649,0.499257195253248,0.221231226671443,-0.0257353759525258,-0.405244979718203,-0.939543529759125,"10,43,28,25,17,26,24,20,32,34,39,40,35,23,28,48,59,28,24,21,29,42,16,45,16,23,22,39,34,32,40,14,19,29,21,27,18,18,46,33,43,21,43,20,22,30,26,28,19,15,28,23,10,33,40,24,24,32,40,30,12,22,35,38,20,20,26,25,42,25,23,26,27,36,25,32,30,31,40,41,19,38,28,26,3,3",28.0348837209302
"HOS3",4.08116340398121,-0.000627002314841968,0.194319930393474,0.192255004275993,0.208602042560328,0.230051004218193,0.342107240459669,0.208809098599403,0.182995053939092,0.515532923667925,0.539588162039455,0.365865721750434,-0.101037222077246,-1,"29,33,24,30,24",28
"UBP14",6.92661544814741,0.00324777355996129,0.95922603637975,0.928614611380492,0.85120372098764,0.733975920336095,0.484546388479103,0.238206170318108,0.0373614025881971,-0.241085774243373,-0.695842671444621,-0.922594144122275,-0.783178594384395,0.0507800134833652,"15,27,32,29,37",28
"VAN1",7.51827241513874,0.00270717520556412,-1,-0.913793446137408,-0.776395922037441,-0.566033580113416,-0.20044441606081,0.145350977536092,0.488957279265213,0.711771380294552,0.656379056341,0.62244562199699,0.639360045684665,0.797340689671146,"39,45,47,40,23,25,35,24,3,31,26,39,24,13,28,7,12,23,30,29,36,34,23,31,31",27.92
"HMG2",5.83514989436695,-0.00983391287158594,0.687785625390359,0.59601839966682,0.527402365095468,0.399663320479301,0.417963670231797,-0.0496577238856978,-0.447992108093504,-0.68627692980749,-0.708286236375868,-0.642437787974272,-0.466505025203237,-0.205160702163131,"26,36,44,28,30,26,22,24,27,35,16,38,36,19,32,22,18,7,16,8,19,24,29,32,37,28,33,16,42,26,34,40,20,30,29,18,40,27,16,14,44,13,36,38,24,40,41,32,52,39,19,29,33,24,10,29,32,31,48,41,15,22,24,21,13",27.9076923076923
"SSO1",6.23391666608977,-0.00415720210829454,-1,-0.759968189744738,-0.485219830966452,-0.15706417166595,0.304933340230566,0.373171240366514,0.319021476578369,0.14929817463558,0.371245820711407,0.623898977728952,0.818392365791144,0.871703077670094,"55,20,22,50,44,21,29,52,19,23,28,28,31,17,29,41,12,42,39,26,25,28,36,20,20,25,19,24,27,44,29,27,24,20,9,31,22,26,12,24,43,18,28,27,19",27.8888888888889
"MRPL15",3.69740790695058,0.00489589320634702,0.243176582840824,0.16637919182558,0.0651786294850739,-0.067258683827064,-0.210537586858377,-0.522942390709705,-0.708423068301765,-0.775100714834535,-0.260398254904804,0.0670009514200267,0.105798404415139,-0.505213447527687,"26,30,31,34,28,25,35,25,31,19,31,31,31,25,21,33,40,30,26,29,27,40,17,37,40,24,34,34,28,31,26,35,25,31,2,26,24,32,27,31,15,6,19,14,32,32,32,32,28,27,37,17,32,35,12,33,26,43,39,30,13,37,22,4,29,36,25,27,48,27,30,18,40,31,30,41,28,31,27,35,38,19,8,21,33,32,1",27.8620689655172
"RPS6A",4.73949436404048,0.00119384860158063,0.945163679079878,0.838666355250525,0.718964329735967,0.576666443370828,0.400206888928072,0.446279106158032,0.136606088038638,-0.258064068784861,-0.0517959025832924,0.0423002409872302,0.015222762764625,-0.309558498358526,"57,21,38,30,22,30,14,26,35,23,16,18,35,19,24,57,58,11,26,31,15,24,22,21,28,7,22,24,21,13,24,11,18,5,42,20,51,9,41,29,24,38,30,40,7,31,49,27,40,19,16,21,33,45,26,17,17,24,24,35,24,39,51,27,27,23,12,22,26,45,52,32,47,30,22,27,25,30,25,21,29,51,22,26,43,40,5",27.8620689655172
"ATP4",3.8961420666971,-0.00499646013006958,-0.442242535524384,-0.421746405482331,-0.349879431837537,-0.26852270636829,0,-0.0436010892733647,-0.115005779135034,-0.339396867317953,-0.678864309189552,-0.619198167941461,-0.333056150791905,0.284628623835284,"23,39,35,26,11,14,17,39,36,30,35,14,33,31,34,34,37,41,11,13,3,23,25,36,30,17,17,34,44,38,39,23,27,13,28,30,23,42,17,17,22,23,14,17,49,34,42,57",27.8541666666667
"DUG2",4.7648749247362,-0.00217554250113069,0.472226891592475,0.281060228224978,0.0540715605769565,-0.188245593089204,-0.541547902657255,-0.627132947290678,-0.205828236111386,0,-0.542326011855909,-0.936684289734853,-0.895676166970117,-0.020075096632383,"31,17,46,20,25",27.8
"SCW4",4.51957346385,-0.00741286686408479,0.199527163057378,0.118711399826,0.00219894862143452,-0.15846981940332,-0.443343780225992,-0.609681959154838,-0.656752751407325,-0.659357082256309,-0.649056271962929,-0.603797666995291,-0.418676620939187,0,"13,7,13,15,8,23,19,15,27,19,17,32,22,17,53,27,22,27,24,27,24,27,25,29,26,30,28,30,29,30,30,30,31,31,32,33,32,35,38,36,42,43,44,43,46",27.8
"SDS23",1.5712646811511,-0.00777346162734754,-0.0230195391893075,0.0892407055280686,0.187782824829534,0.279318048108376,0.396025738982832,0.0927433391157716,0.239274622153225,0.0784389392537229,-0.0183780767554959,0,-0.00757896015131387,-0.159463887083451,"19,42,26,26,26,19,42,26,26,26",27.8
"YCR090C",4.54603891055241,-0.00208284590181697,-0.330541484795568,-0.256134689832579,-0.140184094364677,0.050128559440147,0.418364983328216,0.528675634742993,0.36927468594542,-0.260148495958617,-0.639254519663,-0.60003888717459,-0.186671340678961,0.766621534627639,"18,32,36,22,31",27.8
