"ORF","Feature","AvgLife","Slope","GroupRank","H10.7","H14","H17.8","H22","H26.8","H32.2","H38.4","H45.4","H53.3","H62.2","H7.8","H72.3"
"YDL074C","BRE1",17.6,-0.97737025566159,1,0.0763895754606332,0.0731067018608217,0.0669163159143461,0.0543403319788749,0.0519109470603468,0.053438572364755,0.0536992423830879,0.0444769308408502,0.0355586459884553,0.0261910356751426,0.0787792527943445,0.0177478893131762
"YJL217W","REE1",26.4,-0.97730440635211,1,0.946652871281756,0.914778407941057,0.872810126243204,0.815430450351406,0.71127749872508,0.64451663349019,0.59914736289418,0.624462260153468,0.555368187350817,0.468653122226245,0.966099016804928,0.382554408946992
"YEL038W","UTR4",16.6,-0.975511489616113,1,1.006874700126,0.983062647300569,0.931663908492897,0.824219475641983,0.665395408560012,0.539050838075803,0.428853534787469,0.390995254674581,0.302106636065425,0.218785721883321,1.00704725833076,0.144441407895484
"YML017W","PSP2",31.3714285714286,-0.9748844309591,1,4.63930682622519,4.63045399424455,4.50155917920346,4.09438911878186,3.88774441215716,3.80110019355099,3.49744812995888,3.34412752446977,3.02254659782633,2.80772681491102,4.5880648372473,2.86777002431652
"YOL064C","MET22",33.4,-0.973021640587102,1,1.58830826451845,1.61143479265383,1.61436742711958,1.58151329332901,1.488301221207,1.41002570490803,1.34190668220324,1.31687485365411,1.25945613106702,1.19499850246597,1.55717931061459,1.12124044731207
"YMR318C","ADH6",27.2444444444444,-0.972749999897349,1,1.67101290115381,1.67810007609773,1.66000562864336,1.66865968362949,1.48183583039398,1.35442067310081,1.38827659575445,1.26605861641031,1.14149602179524,1.05827662525131,1.66372490921941,1.04503915904518
"YEL063C","CAN1",27.0813953488372,-0.967864515512274,1,0.158191866929833,0.157528831998879,0.156356554940805,0.15494279822875,0.151872038501601,0.150498793409854,0.152537818880596,0.146028866260628,0.138440320053724,0.131341531873713,0.158682109564107,0.126274145614503
"YLR142W","PUT1",23.4,-0.965553751473316,1,0.111417919190998,0.103349127620912,0.0948832257469938,0.0820217699112082,0.0783938752791389,0.0773382247558455,0.0747965482389275,0.0701812194155949,0.0610121605755817,0.0513580630031082,0.118001519643632,0.0426558270363902
"YKL094W","YJU3",23.8,-0.964409071929339,1,0.389228634765677,0.389673056239468,0.383377333296413,0.351685136699145,0.315984773953939,0.287138591054079,0.254280288621125,0.252370856619177,0.24256380123992,0.226186294181733,0.379057893135228,0.194292497625
"YIR032C","DAL3",29,-0.962495493455498,1,0.966360761146021,0.914667207137327,0.845362056334605,0.760707394064512,0.646006062688517,0.54730577387365,0.492260661780939,0.475272275679503,0.448017606196113,0.383611034616748,1.00685323206038,0.266586701840209
"YDR354W","TRP4",32.4,-0.962365913839843,1,0.683404642879528,0.693345332673999,0.695482950741069,0.692025222347582,0.67895005771743,0.640351866216864,0.568531906266722,0.528045964644032,0.473317755053117,0.426073503354635,0.673541934058341,0.396679935373905
"YMR095C","SNO1",29.4,-0.961119283326556,1,0.14717201383611,0.14246907470542,0.136106276664089,0.125561334725155,0.11734811592935,0.110710536006253,0.10777937043685,0.106422263657128,0.101442086300285,0.0950705273258264,0.150076053659244,0.0872574104191071
"YBR263W","SHM1",28.5333333333333,-0.957581164597098,1,3.81364774367461,3.77696202335706,3.71692615373695,3.58484988845217,3.50651230572784,3.41482670085811,3.35308411201119,3.27650919621005,3.17649205000449,3.12613501879029,3.82881632483082,3.18185973888221
"YOL109W","ZEO1",24.8117647058824,-0.955562785361379,1,0.101190140597482,0.0975083406309468,0.0888451271508958,0.0691997615459923,0.0536202339701794,0.043797204554265,0.0349718441068553,0.029984834664666,0.0205905615162389,0.0132288600355406,0.101334371649421,0.0103192493672959
"YJL165C","HAL5",27.4,-0.952948113281382,1,0.419735674335563,0.375596024850275,0.329199667545517,0.286910676414527,0.253584812784255,0.214588199021663,0.174287044223635,0.148322906086585,0.127911207262191,0.107092237517617,0.460912464821484,0.0797336113510096
"YKR095W","MLP1",34,-0.952911268980676,1,1.39569946610467,1.36702900912779,1.30761819585366,1.2179603689029,1.21425216336989,1.17779349201891,1.0947713079116,1.02111389182371,0.965811146166363,0.948771020654075,1.41804646612106,0.989403788544988
"YPR173C","VPS4",26.7529411764706,-0.95169708480059,1,0.26016775493619,0.235645291299489,0.20316254329604,0.159788825200893,0.129201761504874,0.106154922246649,0.0941716504300768,0.0803890711492431,0.0601734520392849,0.0385010953781052,0.281392138919639,0.0155248075713275
"YLR351C","NIT3",27.75,-0.950025794457531,1,0.864297167529282,0.874235697794923,0.873555656275686,0.845179020080388,0.773272207208836,0.744504717861972,0.704893395203119,0.750635876709183,0.712969397383266,0.649548801638852,0.845141070489459,0.559191940647284
"YKR084C","HBS1",35.4615384615385,-0.946649245755745,1,1.23307325588521,1.21883878940265,1.21500937942621,1.2159321391333,1.19878053443192,1.20428541480418,1.16421053696761,0.997810541815358,0.91518180257839,0.813429185458375,1.24833560339549,0.68395010147693
"YPR069C","SPE3",24,-0.944522816313485,1,2.77720574728734,2.71205713686946,2.61806258558737,2.47510602612002,2.35571595882431,2.22328309011607,2.18915532800674,2.01854416087636,1.88686454828824,1.84860151077818,2.8271285317397,1.97258216621533
"YJR105W","ADO1",18.6,-0.943675731659183,1,2.64943801434194,2.40466943017906,2.13122770333742,1.89507180264232,1.61567451685637,1.24682802877863,0.895504629222935,0.677927614728311,0.556912275929255,0.499758096675066,2.87955242683107,0.492816393771574
"YNL044W","YIP3",29.36,-0.943335635096715,1,0.386663904744072,0.370154460756201,0.352385827872677,0.328164236808543,0.301451774302476,0.294391485546503,0.281093393087892,0.230471967019409,0.209254736071907,0.20549735605861,0.400036842295127,0.230599188367067
"YLR181C","VTA1",29.4,-0.942945998002794,1,0.307319405083859,0.307282233658461,0.311805295723357,0.323014812542335,0.316994799454811,0.288740339649128,0.234574866630922,NA,NA,NA,0.307891622709527,NA
"YLR181C","VTA1",29.4,-0.942945998002794,2,NA,NA,NA,NA,NA,NA,NA,0.135505231853218,0.0704008101537821,0.0234604744859432,NA,0.00473476582520333
"YCR077C","PAT1",18.2,-0.94059195350956,2,0.803212167565485,0.815912457695398,0.824673323484247,0.820711726551961,0.809035406189519,0.78377509563818,0.724309893879873,0.631214932957021,0.547342694676773,0.481315149666653,0.788106572131299,0.456772643774664
"YJL123C","MTC1",20.2,-0.939928150855093,2,2.7768529452441,2.66884838250437,2.49153247527182,2.1781409068194,1.91890919013318,1.75864563245449,1.66480520213552,1.69673408673873,1.64067129197746,1.49303671602835,2.83654724431611,1.17254813666935
"YKR046C","PET10",27.7411764705882,-0.939474101044682,2,2.07161018780939,1.99884922650942,1.87394293145822,1.56550385758519,1.30665050261376,1.11701357391334,0.983641812960818,0.980542594559921,0.913455925536971,0.813931340907713,2.05732318279089,0.661173677490218
"YCR053W","THR4",3.12,-0.937354330946517,2,4.01310675901059,4.06893036126534,4.10096651693528,4.09042292007581,3.95848603539659,3.88311750242424,3.84293569088438,3.75897044130281,3.52373858616613,3.32963831172295,3.94693947276633,3.26871910924577
"YHR076W","PTC7",24,-0.929647738475978,2,0.7051895892576,0.689067522686843,0.658192042918772,0.574651140674738,0.501088179840889,0.472431284557582,0.470798960172812,0.498630944670469,0.477050193239929,0.421263703052017,0.705273449668185,0.322987398615724
"YML022W","APT1",29.6,-0.926978199661805,2,0.374111433335421,0.358811791393122,0.337081518892681,0.309987475165489,0.278151321776384,0.264445949993093,0.261399952707812,0.273124846578438,0.265241204653527,0.244940105957241,0.38788881564059,0.188704262838403
"YJL117W","PHO86",21.4,-0.925254439581188,2,0.34216898378516,0.330472835059273,0.320036148579362,0.318456523621003,0.295069396496907,0.264407981154189,0.234450496515913,0.231564397290919,0.237450844254702,0.238280931973853,0.353700772248915,0.221478885609624
"YOR303W","CPA1",23.2,-0.923805259465664,2,0.617329901143549,0.60234572486426,0.58347976651704,0.550781491837627,0.532531922863718,0.53715135389035,0.564640518554092,0.558081915760444,0.502360335711621,0.437858637497007,0.627610338014765,0.378735655704573
"YGR017W","YGR017W",20.6,-0.921391598650777,2,0.135701191045297,0.136144578686477,0.127499752351353,0.104790303605792,0.0883108885708135,0.0705960704745503,0.0524662750993527,0.0326514469869135,0.0247541472559,0.0270664403431968,0.131572256541146,0.0402727600013003
"YML036W","CGI121",30.4,-0.918636557658591,2,0.598991966922947,0.571131432679401,0.525894884704782,0.445598211227745,0.451955479573494,0.48198030019335,0.501699389555668,0.471197525369803,0.38108178618847,0.262069444496147,0.622217846602338,0.119923811300709
"YKR080W","MTD1",20.2,-0.918076406940492,2,0.682446332496596,0.665623444813288,0.634666619266693,0.579742339810128,0.541486736164775,0.520719382173862,0.508825203087285,0.511497465198919,0.488054075493505,0.470784988967309,0.693342495279211,0.466169039547296
"YNL027W","CRZ1",26.2,-0.91777916298469,2,0.0991767780641267,0.0979642514537616,0.0919250172174814,0.075032418271517,0.0507311499687643,0.04325665774438,0.0391820202236898,0.049234777356448,0.0454177660060114,0.0342157225064389,0.0965280764244432,0.0114627419646349
"YGR032W","GSC2",27.6,-0.917766363218594,2,2.49299204316923,2.1033561737723,1.81631898408802,1.50950838896828,1.38617340178098,1.26061106999395,1.18748158504034,1.02456909146909,0.886443241642382,0.73340435190151,2.89092183734449,0.561186085064129
"YOR184W","SER1",23.2,-0.917725230099827,2,3.88907709869788,3.87085047540526,3.81755936218492,3.74958289854317,3.69136601384405,3.57105852232358,3.41758181710966,3.40387335502116,3.37246530491389,3.37330411146648,3.90342267773494,3.42226850393459
"YOL027C","MDM38",24.2386363636364,-0.91266285370395,2,1.04857051426679,1.05937374790887,1.06818310840948,1.08020390689421,1.05682967382383,1.02074518551048,1.00920701913547,0.989606845324306,0.963045188872299,0.9121570817515,1.03805086108758,0.829747275532877
"YBR249C","ARO4",26.5333333333333,-0.912420713103097,2,2.06492143982736,2.0176317958282,1.92717982541217,1.73841256210468,1.69547251627651,1.68769306038065,1.72974877320468,1.73284922208021,1.61784490836758,1.51790432095662,2.09331839324251,1.48907497186917
"YGL105W","ARC1",24.6,-0.912145341477389,2,3.11123607016933,2.94019665452988,2.65242253120351,2.14834581128507,1.88699606564903,1.66837922352653,1.47699844509244,1.09848545410107,0.822999560375387,0.808773774540343,3.23170114324944,1.21943467069882
"YDL065C","PEX19",28.6976744186047,-0.911759263418564,2,2.59218397207331,2.50125635563931,2.3994401886118,2.17673829835261,1.97667360986554,1.84635766313272,1.92257031821779,2.08345055316528,1.97594411318492,1.69852267405901,2.63174127949575,1.25077026406163
"YKL216W","URA1",20.7882352941176,-0.909469100080546,2,0.242062080775086,0.234616706330305,0.220608317930474,0.196391244948364,0.135278605833452,0.0963331547800578,0.068290157301556,0.0818320249529122,0.0814890085217284,0.0742265856413526,0.243288102902189,0.0464267057196234
"YGR135W","PRE9",20.1022727272727,-0.905720827810333,2,1.24318612411589,1.26147959195038,1.26071769520322,1.2021165132563,1.11794612349424,1.10097525617564,1.14640222754929,1.16567271650359,1.09060737733999,1.01823250906201,1.20884167587032,0.970218086681281
"YFL018C","LPD1",28.6627906976744,-0.903126760752361,2,3.6237888086877,3.63405189523428,3.63547507563572,3.55457324135465,3.46882762540191,3.26380344184146,2.95423007267904,3.15630346681327,3.18264953949974,3.11592535282687,3.5777913806708,2.81025053893424
"YDR129C","SAC6",11.92,-0.897991794649453,2,7.59544728165185,7.64524483047188,7.69533111629841,7.6223342906511,7.66274186038913,7.39148051917103,6.59433586331609,6.83161769026586,6.83941325852885,6.7202699497878,7.49502780081441,6.24485262364351
"YLR380W","CSR1",22.2666666666667,-0.897639994802178,2,1.88400127695555,1.81540838560991,1.68845860322569,1.40458850210325,1.08710312148318,0.987750230714735,0.952439633213872,0.944104266112204,0.851886008236824,0.790054232650059,1.89997197010734,0.796330701371904
"YOR375C","GDH1",26.1333333333333,-0.897043601965813,2,9.01812315752808,9.0087655966312,8.99933215592379,8.99274023603571,8.78106940930319,8.43421599539711,7.7300317408734,7.02960312367307,6.79290163325942,6.85183301416911,9.00952021421924,7.41316403176913
"YER031C","YPT31",23.4888888888889,-0.894753943698343,2,0.262957272463163,0.244875546839549,0.223342378582281,0.197345880474573,0.190537051012362,0.196658196358588,0.198568845271924,0.194281796019319,0.185601818461143,0.169355709500376,0.280161639724148,0.141246554366485
"YER001W","MNN1",30.5384615384615,-0.893002292790887,2,0.169055775693159,0.169315826815147,0.171273449994359,0.179765085594081,0.172664403976438,0.160227870722417,0.144666825940534,0.142885875929741,0.145886294886435,0.144478748179921,0.169542339745504,0.131242487315531
"YCL044C","MGR1",19.6,-0.892297694855975,2,0.434543035090984,0.448434523260516,0.461233481145465,0.468324863209636,0.444720023228932,0.392062030937735,0.336249719722233,0.333664936082539,0.330309364579991,0.319633139338684,0.41577590679033,0.293124421135839
"YOR042W","CUE5",21.4,-0.884065207034726,2,0.943504838027942,0.961820337997659,0.975433303304933,0.960838337610809,0.830584039641205,0.651640707333657,0.464670265587941,0.42844900275931,0.440705969236219,0.470399974207247,0.906478403059716,0.4685430096934
"YGL148W","ARO2",12,-0.883441069513737,2,1.67020008260343,1.67382396992941,1.66326426766867,1.62509799498421,1.55534470010662,1.47392951179909,1.40837965606713,1.37799699758444,1.37868089197515,1.39047231864963,1.65739638955173,1.42519268060806
"YHR132C","ECM14",22.2,-0.88260453614412,2,0.326129151504219,0.321599435150639,0.314818976389936,0.2918262531166,0.292092806223995,0.279477690612428,0.265135246290647,0.230783695517163,0.209781763639004,0.209253396551124,0.326642793949252,0.255822703172221
"YPL188W","POS5",12.9777777777778,-0.880602985229962,2,0.689021149165929,0.664847635385798,0.626533926140152,0.543880924752545,0.478109044383162,0.452635978112516,0.439537860185868,0.39495108260851,0.345251230651037,0.340069191584917,0.698095633662005,0.428376515889164
"YER177W","BMH1",20.1,-0.880485129096804,2,0.865015924530954,0.784826482329744,0.660998268587026,0.469805554793972,0.361341668445057,0.326330377413316,0.320086980560871,0.377776537195836,0.341310761459738,0.261591631249473,0.924326442191512,0.114776654108514
"YER151C","UBP3",27.6615384615385,-0.878156459337759,2,1.55233147699255,1.55079691941659,1.54606333731352,1.53951669053909,1.6254331444661,1.58576061655078,1.49079021032173,1.43687909850262,1.40621247818705,1.32165933718353,1.55877072233802,1.16988466104665
"YBL036C","YBL036C",32.75,-0.878055741277309,2,0.783087639967237,0.758117123897299,0.707385939830348,NA,NA,NA,NA,NA,NA,NA,0.787865341954216,NA
"YBL036C","YBL036C",32.75,-0.878055741277309,3,NA,NA,NA,0.606319987119617,0.461718982429602,0.348067667639577,0.283980468425552,0.338069238682819,0.324882253667433,0.310794600470673,NA,0.287642451776694
"YKR039W","GAP1",21.5384615384615,-0.877797460290852,3,0.306708315098077,0.306853693886026,0.308417195224127,0.314636068381766,0.308888684590457,0.291875157361021,0.261479115469393,0.252878691594204,0.252940543578488,0.255456266159177,0.306644175686217,0.258760212830628
"YBR039W","ATP3",35,-0.875620149303848,3,1.70463539230117,1.54461869912233,1.34529856811098,1.02741149953258,0.823910239410007,0.739335076308059,0.736716481634051,0.77621922043828,0.692381594759551,0.600951810224548,1.81964513505163,0.511909813104765
"YKL029C","MAE1",22.3111111111111,-0.87441617951259,3,1.3967621384933,1.40822253894173,1.41982540564335,1.42633814988469,1.42235782202654,1.40239260004352,1.3750656426724,1.36188156774915,1.33657888947763,1.30639523281472,1.38333622790943,1.2703882248854
"YBR015C","MNN2",26.7764705882353,-0.874067693867875,3,0.207938501989939,0.20076975539819,0.19094948038018,0.179366035231584,0.127577592045318,0.0938063640828122,0.0721016214147123,0.0941802217649201,0.10302880066636,0.0992808545560957,0.211236536052956,0.0604462643509651
"YNR051C","BRE5",27.0697674418605,-0.873352097626383,3,0.0880185006229275,0.0866224558381848,0.0856994454688476,0.0881346445927561,0.0886250158224404,0.0904294136230641,0.0900980419371742,0.0797630188590656,0.0699911710757009,0.0630053822562578,0.090139294426399,0.0614380066655798
"YPL232W","SSO1",27.8888888888889,-0.870188390267941,3,0.102989609246261,0.0940238817408753,0.0843102151719889,0.072789851978209,0.0727465285988529,0.075448727565197,0.0800216543174132,0.0735719510148666,0.066363183584495,0.0603722455170524,0.111529028666643,0.0579428319594847
"YLR354C","TAL1",24.8505747126437,-0.866825665799453,3,5.89452940760811,5.9895279097805,6.09866476279305,6.21968395750031,6.06773244783719,5.85735840107769,5.48390821500285,5.43559753274087,5.32802168285579,5.22280637219065,5.78550953526998,5.11647274635341
"YPR040W","TIP41",32.2444444444444,-0.864697561546243,3,0.486885035204994,0.449389663292743,0.408384614623841,0.363608782966464,0.28954218215412,0.27846326002438,0.282744645782147,0.310937112164148,0.316287518492149,0.286625062983711,0.515742854916551,0.164373026557504
"YLR447C","VMA6",3.75806451612903,-0.864320675719837,3,1.6490108752395,1.65279642395126,1.64034587659239,1.58177279816842,1.58202191225989,1.59067480101513,1.61092880483049,1.61110794550436,1.55051470319186,1.45564615766409,1.638918373368,1.33342743638629
"YJL055W","YJL055W",23.2,-0.863127949151234,3,0.540939211459293,0.47203372375685,0.389016215291578,0.298175323195936,0.231875165575133,0.163824891940495,0.111371871545089,0.0812471527989154,0.0859012030210612,0.101662104153684,0.600930157966973,0.111191995867785
"YDR264C","AKR1",19.0549450549451,-0.863116467004955,3,0.599909087406164,0.585806837567995,0.561643100447263,0.50334278892847,0.470244133556719,0.449309440885298,0.429717503918773,0.436527123170219,0.4166106162612,0.411382509925655,0.604837156451936,0.438635805276053
"YLL015W","BPT1",30.9883720930233,-0.862318837619875,3,0.733025282901462,0.700992509485166,0.642593269502276,0.533272049809908,0.458480504891484,0.389109847432735,0.343252478878966,0.345037892596823,0.349012060186015,0.355844968708137,0.74398526481561,0.352743479975202
"YPR159W","KRE6",7.12676056338028,-0.860470933921276,3,0.549944313573152,0.517438184561839,0.4774381267965,0.440033330962074,0.422485477881061,0.390907952471799,0.336216124835329,0.280020517824655,0.257238637940641,0.265011663458805,0.583790290253392,0.362103162053605
"YNL288W","CAF40",32.125,-0.857342548221955,3,0.0810742745263007,0.0789107100491252,0.0767338524576292,0.0797473138868738,0.0947902476481263,0.09216477882763,0.074717028360877,0.0515036198261635,0.0355525161623003,0.0252786954487073,0.0845543969423329,0.031897237665966
"YER087W","AIM10",25.8,-0.856591094291472,3,0.935980945967384,0.980365008557023,1.04623267811473,1.21335779563626,1.2078340528277,1.01695741626255,0.719222947852367,0.537197854084516,0.432524906098094,0.338474337564025,0.90655641820152,0.246517357518737
"YJL101C","GSH1",30.8307692307692,-0.856057235168022,3,1.61386730822498,1.47325148108103,1.23151367780621,1.08635350650326,1.23948058593063,1.07400401289185,0.898800958376432,0.689218422888096,0.604783785471675,0.634731744293499,1.75524548819051,0.90995283470361
"YBL090W","MRP21",32.4883720930233,-0.85289464567461,3,0.300943590470902,0.296586459493472,0.291441958893276,0.278969723497274,0.252556807340868,0.257043194844183,0.269873188265492,0.280933537751861,0.267503704856577,0.239817078261155,0.302204140119027,0.197159156368311
"YMR099C","YMR099C",23.2,-0.851440944004418,3,3.31168474284701,3.42160716731963,3.51264193257499,3.52695984139125,3.28353032693166,3.14323707777074,2.98667553752535,3.08063691684779,3.03105542675053,2.88835958841119,3.17372936379356,2.57825360227811
"YGR193C","PDX1",20.5185185185185,-0.850870576852705,3,3.42077778559198,3.40029433180036,3.33129962086157,3.10930675819563,2.67340688579041,2.44419729538497,2.32775546948929,2.70118386374194,2.75055434791742,2.57422874941276,3.38016684922808,1.88647927695951
"YLR309C","IMH1",25.7666666666667,-0.850395220561526,3,1.56567475171534,1.49691086838201,1.40512640493361,1.26426296745762,1.10285452981675,1.04652796777177,1.02581365974022,1.19408788224469,1.19675536380519,1.07021788636234,1.61140431532644,0.740463900921394
"YCL033C","MXR2",25.6,-0.850262357061999,3,0.687153965194586,0.655207238148318,0.594178407007168,0.438870396808509,0.311724532195311,0.27962085476394,0.298206868740979,0.406635313090143,0.377311967384618,0.278987041376719,0.671508884999899,0.117314969826172
"YML008C","ERG6",28.5285714285714,-0.849477434947702,3,5.18958569707876,5.0167274451767,4.77956232389031,4.41942794692616,4.04345696491404,3.74854049808772,3.61697167572398,3.2171196377665,3.07701666872777,3.18869303703901,5.30813749767915,3.78768229592522
"YFR006W","YFR006W",28.4,-0.848652520463171,3,1.86898563171441,1.70961312566905,1.49043064234235,1.12857718037698,0.986986579713762,0.963097475526674,1.08300634839259,1.03886143143996,0.922402153868126,0.824095614125249,1.98371446623789,0.781779940717388
"YMR266W","RSN1",20.4,-0.848322005798955,3,0.223558194180584,0.224376471218988,0.225008978564762,0.225182962282038,0.226845603338497,0.227301205785379,0.227019531167219,0.216773372167296,0.208302439426128,0.198292313337172,0.22279318636098,0.18779860328084
"YGR111W","YGR111W",22.2,-0.846718847551256,3,0.281904280132755,0.274295344464109,0.2629628048529,0.233721055629534,0.249707966132737,0.247728880534984,0.243430488720393,0.24998145997338,0.244118136513776,0.209482142619458,0.285108637174357,0.13196371814973
"YGR155W","CYS4",24.6666666666667,-0.845790434871546,3,8.53546066751938,8.74593471907639,8.71515720162562,8.60729866633872,7.89428158256661,7.00110364425025,6.28334335688402,4.60757396103794,3.85591304848398,3.95103813617381,8.36771497930422,6.10822147002867
"YPL111W","CAR1",30.5777777777778,-0.844798849342508,3,0.894829454281463,0.852435399003634,0.817449432308501,0.752955123247622,0.809442867742076,0.863118884297039,0.880865987221929,0.81494449198566,0.721684423130222,0.610513045239324,0.932207232471587,0.502901980913317
"YML007W","YAP1",22.8068181818182,-0.842915742196955,3,0.563770680603347,0.555256552089571,0.527830812837178,0.465804184204352,0.421758312848639,0.351202173817709,0.277417470081261,0.30138438240299,0.316450585711781,0.332991723277939,0.563105488696305,0.32906367659877
"YNL098C","RAS2",24.8735632183908,-0.84108340811658,3,1.17610305734993,1.20178169836831,1.19366621676195,1.14024157391073,1.03006992620692,0.848203180556899,0.582217726907089,0.516164870531115,0.463666333785561,0.484717347466602,1.1403521345081,0.74471186188261
"YDR035W","ARO3",25.2,-0.837907434807352,3,0.326605401957399,0.319173182346892,0.306022145282739,0.277114847238089,0.264532585200942,0.261537067253391,0.265551942585628,0.265065420900765,0.256732843813933,0.251515425329942,0.329935354732488,0.257201342153555
"YER134C","YER134C",25.2,-0.832961276213214,3,0.734817298089053,0.762548618108413,0.785110831564854,0.803150557927761,0.681630396713064,0.587262620745878,0.503886051041747,0.575480559841733,0.579121763035641,0.560287585405514,0.698423360959659,0.479692813993513
"YDR408C","ADE8",23.8,-0.831766114460313,3,0.385593013610175,0.387583221210577,0.391289044150588,0.395281099828116,0.401887851793502,0.399189343437478,0.392386251456188,0.367009356729749,0.341993227526143,0.324423154063058,0.383554316110089,0.325360447648992
"YHR049W","FSH1",23.8,-0.830885915426694,3,0.932642824015146,0.820155111693621,0.683118479898384,0.518395437138575,0.434562531945229,0.379942294301191,0.334381715211166,0.240161197738499,0.218864296828613,0.237681782751314,1.04502170302283,0.362903947498406
"YDR234W","LYS4",29.5813953488372,-0.830642398816711,4,5.23527087556097,5.19607318714562,5.11571843501245,4.96015578693552,4.90466580934688,4.7298720364413,4.29730642881373,3.74643201166248,3.49800335750734,3.56966291876541,5.25713687967674,4.42463878730566
"YLR244C","MAP1",27,-0.824249126790966,4,1.35987412567689,1.39534840868197,1.38270816466878,1.26345840376922,0.883016642042833,0.652951199615008,0.459137413880144,0.464715747309004,0.474578242910238,0.53432590371679,1.28964859436405,0.661745042381979
"YJR009C","TDH2",26.6941176470588,-0.816127712937094,4,0.149666567017256,0.149777723021417,0.14818175058388,0.140629485075333,0.142739071072043,0.143352903880835,0.143034084868598,0.150105601457617,0.140724348281544,0.129831599355889,0.148559276408551,0.121277800347658
"YBR078W","ECM33",17.8,-0.815217362375349,4,0.668186969753617,0.601449334186941,0.501382266614866,0.353124614904024,0.233849230430872,0.178653025690584,0.166924923165715,0.235723820297508,0.237272535748451,0.211588024800191,0.718912723364259,0.134440532275691
"YML115C","VAN1",27.92,-0.813603388316702,4,0.258251208494425,0.247762573052498,0.230728866651468,0.200838812277409,0.172928234936093,0.145878271291121,0.129987847577116,0.147249669957504,0.157526759305748,0.15935476696665,0.26415244879208,0.142080451614143
"YGL196W","DSD1",24,-0.812406302822382,4,0.106304833559539,0.111330730665121,0.117126090749268,0.124072607242454,0.106889830033159,0.095686212301797,0.0766627681410319,0.0747103823609428,0.0792213326408284,0.0806767089016976,0.100523985720092,0.0726574922627568
"YOR323C","PRO2",13.6774193548387,-0.8081932466473,4,4.76219642665768,4.71902518173864,4.59985953356922,4.33139897488921,3.99679318308257,3.69105300670371,3.40860779154997,3.44358052656911,3.44556817607749,3.55499261251783,4.75602391452601,3.81285291674198
"YDR411C","DFM1",20.2,-0.808159967852521,4,0.24594053957322,0.245945591482737,0.244224037278237,0.235480149411369,0.2264812052623,0.212020425273573,0.18636447289384,0.185966246327621,0.204536074313952,0.212842457778203,0.243643301871676,0.193147816066715
"YKL113C","RAD27",17.48,-0.806440834889296,4,0.443890662203714,0.46410567294079,0.489024378402864,0.527725257985821,0.508612233920245,0.467842851507426,0.415275331857267,0.366140508551853,0.335995409039535,0.318076754022055,0.425131930078935,0.316231403147987
"YLR114C","AVL9",35.2,-0.805572088594524,4,0.153468557363727,0.154329250635253,0.156392287833807,0.162417404188255,0.158186500146812,0.154256476786367,0.147452505833677,0.151304322253468,0.147844188626079,0.140486538190785,0.153137935657545,0.12316615860481
"YLR370C","ARC18",18.5,-0.800424994855556,4,0.889661937865876,0.849058273403704,0.783513715857038,0.672324006791793,0.590858713712552,0.485185697518468,0.418214791143515,0.54135298993371,0.595214541193909,0.574500237288649,0.912515762100661,0.406474968660359
"YCL043C","PDI1",24.2,-0.798593778446504,4,6.07480389864739,5.50940656200346,4.69019378561787,3.51245326647195,2.37533147133261,1.58419822477818,1.32449519140659,2.53421313790829,2.83751571334086,2.46625120774048,6.47195244771105,0.793745519431674
"YER004W","FMP52",21.2,-0.790670513311647,4,0.7862940052172,0.764432770864883,0.734662894266887,0.656842420350062,0.632126102460775,0.651706824062542,0.71919426290033,0.758575705531196,0.678597531824436,0.542512232216965,0.791925262139976,0.375147312163398
"YPR163C","TIF3",17.92,-0.786878165756032,4,1.64496655679581,1.60390228555008,1.52707147924056,1.39929503518532,1.27337200840212,1.2039765736823,1.20890494600214,1.18601257460092,1.13741292218125,1.14846382183403,1.67306448215986,1.30934358294749
"YLR179C","YLR179C",27.6,-0.786173124375853,4,0.537064831687357,0.500069767863446,0.443494372660424,0.360901671550097,0.266621365671085,0.214515780313472,0.184090929779933,0.201906536360851,0.206909833187411,0.225668022995046,0.56336247765739,0.256419976906274
"YHR025W","THR1",3.47619047619048,-0.782763912288376,4,1.22541042450375,1.20969548553263,1.17271056285804,1.09188186041332,1.04287717355559,0.995300627491948,0.942146976303231,0.919846753628225,0.915312383936082,0.947574635852603,1.23037009145205,1.03887251115369
"YDL213C","NOP6",20.8,-0.776855443911498,4,0.176218911149845,0.159158125130308,0.135204392254747,0.101542680027975,0.0669312562870359,0.044137249231535,0.0321869178816434,0.0464053711929947,0.0542956170165067,0.0603305651748614,0.18993207640505,0.0555714630057847
"YIL016W","SNL1",20.2,-0.77680674018097,4,0.43108843172989,0.438621173846883,0.445090420732757,0.446581234470514,0.443794731897184,0.439075761224383,0.426679157705304,0.422406488956608,0.416700873868799,0.408868478070051,0.422792747900032,0.397900545304842
"YGL213C","SKI8",22,-0.776288862714747,4,0.270764138386639,0.267896472650966,0.264562753736706,0.267470381649306,0.254720752606714,0.248051340787865,0.236429541305254,0.21596991041413,0.223154669198664,0.234972934312744,0.274531891494477,0.245705052357592
"YNL157W","IGO1",21.6,-0.769645957099536,4,0.176350691360749,0.171722171594782,0.164537989397369,0.147716765261287,0.127642119228175,0.127576644545492,0.134333661534357,0.152140457246039,0.152517602333309,0.134500231776533,0.17599868541725,0.0723956180552717
