}Static		4902	12 time points transcription data for 4902 genes									
YJL054W	0	0.2145955	0.451726957	0.674761321	1	0.971199343	0.81428031	0.431752889	0.738481242	0.838836568	0.805489438	0.420271481
YFR056C	0	0.221517509	0.439284251	0.650114172	0.789557875	0.930618437	0.996082999	1	0.898910379	0.819786516	0.733268471	0.722608225
YAL023C	0.747599264	0.698705539	0.605052874	0.480414216	0.196847135	0.070905381	0	0.095945219	0.053043658	0.149684838	0.420419855	1
YHR032W	1	0.842414968	0.632218882	0.415234465	0.001507112	0	0.111908859	0.372596444	0.447977318	0.436157043	0.349353812	0.177535999
YOR232W	0.895513791	0.931597269	0.961994582	0.970310945	1	0.881060269	0.661306974	0.211365662	0.065578969	0	0.042959352	0.225604715
YDR025W	0.955611023	1	0.996562948	0.97454505	0.791427116	0.835798429	0.837418578	0.590368517	0.906951978	0.913469237	0.684104136	0
YLR286W-A	1	0.850425044	0.678789128	0.507546175	0.224725271	0.197974115	0.268048222	0.552468434	0.355543797	0.221556113	0.079877848	0
YOL094C	0.650559868	0.616286128	0.519366068	0.393699861	0	0.012349805	0.228560435	0.967430892	1	0.938125855	0.83650665	0.837748486
YLR357W	1	0.985847278	0.949128386	0.882410227	0.778614557	0.58536249	0.398960875	0.319863233	0.378222865	0.330859882	0.230955861	0
YJL105W	0.005352243	0.000136867	0	0.006320348	0.030764544	0.042350819	0.079370863	0.179741478	0.330672799	0.506954951	0.729911579	1
YLR256W-A	1	0.921919945	0.799139626	0.646271204	0.320918423	0.193635176	0.152432815	0.330375109	0.33898913	0.288164411	0.184743255	0
YJL204C	1	0.957866116	0.905078662	0.8361223	0.749506942	0.638194694	0.504815766	0.310946173	0.210775006	0.125139486	0.058704821	0
YKL056C	0	0.055364551	0.119479639	0.214942058	0.305201733	0.583293941	0.792683941	0.574826515	0.900273212	1	0.871501775	0.296574404
YDR235W	0.070041821	0.054862545	0.043677618	0.048079294	0.061844165	0.110919273	0.24451992	0.60654773	0.957079094	1	0.754187764	0
YER157W	0.817196119	0.758557382	0.650824301	0.52501683	0.223257374	0.215730654	0.209581599	0.095232895	0	0.078079714	0.35578301	1
YOL103W-B	1	0.798740917	0.581366348	0.365076254	0.101670757	0	0.069468284	0.56744087	0.537593757	0.481328781	0.400495465	0.340638521
YMR043W	0.89022571	0.81105528	0.720160383	0.640029601	0.488122852	0.543623771	0.67771311	1	0.922525111	0.756384993	0.451018444	0
YLR459W	0.222821114	0.327277657	0.472133097	0.630752261	0.995639127	1	0.807740645	0.176856007	0	0.025923513	0.265671205	0.814361135
YOR123C	0.700186419	0.665677919	0.629300024	0.584449654	0.547709699	0.477357147	0.356433784	0.041479058	0	0.132510241	0.44912082	1
YDL121C	0.85768905	0.92463814	0.974786067	0.99944888	1	0.897962201	0.781853916	0.698625921	0.854975268	0.780426622	0.543895336	0
YDR418W	0.858057252	0.887851846	0.904685503	0.922308577	0.886840082	0.965564523	1	0.827493615	0.933557889	0.851273503	0.58697281	0
YDR396W	0.013867382	0.007938767	0	0.043088166	0.009062204	0.391573611	0.766213844	1	0.745114928	0.560372377	0.338557235	0.260969421
YDR164C	1	0.886780393	0.770726569	0.687876707	0.563666917	0.727715867	0.888591835	0.977052982	0.487605186	0.203378457	0	0.107902953
YPR087W	0	0.086108085	0.193891578	0.304557589	0.476419324	0.512425218	0.505050739	0.407546135	0.47067752	0.588395496	0.765242435	1
YNR030W	0.91067222	0.772634498	0.599482021	0.41522202	0.091510242	0	0.040060978	0.451093401	0.329032685	0.360352994	0.52895183	1
YDR135C	1	0.810086242	0.58286459	0.369482644	0	0.060964092	0.225323427	0.525665654	0.424609418	0.399663607	0.403389876	0.53864876
YHR073W	1	0.929241651	0.822174673	0.684591602	0.45061251	0.26895071	0.11795421	0.065028093	0.067167923	0.04045427	0.025367788	0
YIL014W	0.716581814	0.767303914	0.828409029	0.886619214	1	0.973198884	0.871440732	0.627254676	0.531130612	0.405109673	0.240860021	0
YPL079W	0.9785303	1	0.998086729	0.991605688	0.893839855	0.95299594	0.975444581	0.824921024	0.899068741	0.803810447	0.543189212	0
YNR003C	0.057003522	0.076306476	0.074141331	0.093695884	0	0.24395546	0.542160814	0.886430323	1	0.908443026	0.611821935	0.095637375
YMR074C	0.029255724	0.21289146	0.435082685	0.635711559	1	0.868060053	0.616566013	0.294745896	0.05782905	0	0.134010648	0.571955236
YKL156W	0.485280937	0.501563734	0.507129696	0.518319033	0.472757802	0.56055681	0.683156801	0.862274227	1	0.919907751	0.624749753	0
YNL029C	0	0.081067455	0.17074868	0.265716456	0.382519751	0.451287487	0.538886709	0.703205642	0.944729306	1	0.903564042	0.545340403
YJL197W	0	0.089908464	0.171985287	0.261809588	0.324851973	0.41533485	0.505857753	0.648065237	0.97055787	1	0.774949983	0.116799571
YJL061W	1	0.934400939	0.82794883	0.691574495	0.448295236	0.288344046	0.15021079	0.07838119	0.028343081	0	0.04115893	0.195822218
YLL010C	1	0.921283452	0.795409634	0.628806548	0.31243906	0.113048996	0	0.1235685	0.11358646	0.199684934	0.442187533	0.942103836
YBR243C	0	0.123429295	0.285361164	0.464746911	0.785818284	0.862274475	0.83741268	0.594833633	0.763720991	0.896226162	1	0.979026524
YIL014C-A	0.265240009	0.440534382	0.599449571	0.68252684	0.735760393	0.3693	0.01421996	0	0.135663789	0.290704371	0.5807476	1
YNL181W	0.138978285	0.163996416	0.198387879	0.236494396	0.309213196	0.330798873	0.288271289	0.052035641	0	0.126901017	0.431233125	1
YDR397C	0	0.032304667	0.061126562	0.133002057	0.138026788	0.480939491	0.799256915	1	0.719228563	0.563393634	0.449571781	0.619848125
YPL259C	1	0.928748913	0.846032714	0.75953805	0.659191404	0.580775485	0.58088981	0.837711094	0.865565692	0.734347262	0.464239286	0
YKR038C	0	0.126590022	0.269831827	0.40739338	0.631434121	0.605023203	0.556373186	0.544292421	0.898618774	1	0.92903667	0.492365412
YNL323W	0	0.037336001	0.135423612	0.289017677	0.66059088	0.876629126	1	0.841202484	0.841905981	0.884872681	0.927959518	0.967408282
YOR346W	0.246620264	0.195321253	0.136440724	0.081344717	0	0.007895965	0.037330101	0.012999658	0.249613357	0.488828751	0.759766094	1
YMR044W	0.943491297	0.869037795	0.803903356	0.753634954	0.760884137	0.787246094	0.747628471	0.483260867	0.075109891	0	0.219290761	1
YPL088W	0	0.056557254	0.127435968	0.213110831	0.363615955	0.440065335	0.506088379	0.530361915	0.877225314	1	0.951786067	0.562815838
YKL028W	0.991221477	1	0.994436923	0.958788694	0.926863222	0.748268198	0.50139596	0.127322759	0.006887011	0	0.161694029	0.563085001
YCR090C	0	0.067624074	0.154178328	0.256851646	0.429663973	0.528675635	0.518226412	0.164013717	0.236851978	0.399961113	0.655915797	1
YFL031C-A	0	0.022813515	0.055836122	0.095946307	0.131033531	0.189187731	0.24931972	0.348493211	0.17010826	0.217850092	0.43901794	1
YDL094C	0	0.107027359	0.240761731	0.384239157	0.62398827	0.684258302	0.684351684	0.553177849	0.749071124	0.889806835	1	0.994860853
YDL116W	1	0.956007162	0.884887054	0.790883513	0.636530517	0.505387669	0.361565754	0.209159591	0.049016595	0	0.089557223	0.422501855
YPR084W	0	0.016682627	0.045844452	0.081226027	0.180100392	0.152710441	0.176903901	0.438227957	0.598792771	0.726665645	0.860556568	1
YOR212W	1	0.885438691	0.735392986	0.559254752	0.297948492	0.109478335	0	0.094844122	0.169722864	0.158825547	0.118599547	0.003277531
YJL124C	0.689463481	0.734009806	0.793815714	0.841297131	1	0.901030674	0.668313544	0.072137344	0	0.065988422	0.323262449	0.807366019
YMR113W	0	0.041558274	0.094000293	0.154001311	0.245783865	0.269447383	0.238407199	0.120528906	0.067587024	0.191633599	0.472250131	1
YFR051C	0.51186649	0.399940256	0.272848536	0.163563182	0	0.03397574	0.21890633	0.812866401	1	0.968339262	0.723050434	0.186638954
YLR195C	1	0.868468518	0.679712655	0.473280391	0.045533589	0	0.091734121	0.474261731	0.486325112	0.446798265	0.365927753	0.285174982
YNL135C	0.392765403	0.404327219	0.423859699	0.432892117	0.48171824	0.395728875	0.271044414	0.080988905	0	0.107133932	0.410807344	1
YER154W	0.547554712	0.580595493	0.614976504	0.643562779	0.693137983	0.658242017	0.53580768	0.243978348	0	0.015981982	0.285928451	1
YNL130C	1	0.981521271	0.965375083	0.931647699	0.966153168	0.776012088	0.597120971	0.583061302	0.571111443	0.45620119	0.284089816	0
YOR150W	1	0.740413867	0.512030191	0.325623076	0.290061567	0.342453333	0.46544514	0.371228263	0.795742022	0.916578033	0.768928471	0
YMR220W	0.219478879	0.181611313	0.133544222	0.094793909	0	0.063984535	0.19641441	0.451435113	0.631034217	0.778504887	0.905145233	1
YNL054W-B	1	0.970436513	0.931988949	0.884678694	0.815088081	0.749285153	0.702002275	0.73302102	0.693662307	0.56790666	0.353122568	0
YBR254C	0.071380045	0.131349362	0.19273828	0.246434052	0.317955603	0.289995258	0.204178829	0	0.030701673	0.183017845	0.487068129	1
YLR322W	0.93645653	0.985030525	1	0.960677209	0.827914424	0.577692727	0.297519124	0.051384253	0	0.014266379	0.150496193	0.430154606
YOR129C	0.054860034	0.093795849	0.164286325	0.292814536	0.599890844	0.895089321	1	0.488438031	0.318224474	0.161042037	0.021144558	0
YNL076W	0.806159188	0.858593196	0.901168577	0.911770232	0.900726809	0.73331258	0.617971356	0.757716732	1	0.960373668	0.697955884	0
YMR117C	0.989856944	1	0.988266651	0.936800999	0.851441755	0.628053543	0.368805732	0.103740986	0.022630181	0	0.085661164	0.302873134
YJR139C	0.994968715	0.897245909	0.766663675	0.606355318	0.35859962	0.155792513	0.014082702	0	0.184790683	0.389289206	0.677068099	1
YFL039C	1	0.890493405	0.773987013	0.651894816	0.502103223	0.408124556	0.360417191	0.43826807	0.244942707	0.121987473	0.026077706	0
YMR273C	0	0.002270431	0.020963018	0.07747766	0.13346104	0.343779964	0.591445376	1	0.75771616	0.566219415	0.316456431	0.138989097
YBR094W	1	0.940583168	0.860673083	0.766360759	0.620354811	0.512800475	0.457035353	0.602362631	0.491140837	0.344752731	0.170544172	0
YAL033W	0	0.135544561	0.30593515	0.500352892	0.785562744	0.977902026	1	0.531170646	0.41733172	0.444879497	0.556941472	0.787175086
YDR473C	0	0.117252988	0.291685191	0.490558642	0.905221552	1	0.89900497	0.286264585	0.127000332	0.195844911	0.462193735	0.994342659
YOL012C	1	0.922993593	0.867838004	0.82074541	0.838339145	0.786158523	0.746472831	0.816386538	0.367294025	0.128739114	0	0.13778692
YFL025C	0.45001911	0.52920215	0.611672809	0.67798464	0.80024021	0.680281252	0.593078738	0.776290084	1	0.933013432	0.652474568	0
YPL204W	1	0.940867606	0.856945038	0.760145977	0.586634525	0.514387738	0.488166264	0.607132942	0.508290324	0.369042676	0.191292739	0
YDR221W	0.870184127	0.752506031	0.639727239	0.559015325	0.478663028	0.590521406	0.752112471	1	0.796089596	0.593149588	0.309249486	0
YNR017W	1	0.937913178	0.851319349	0.744668616	0.594111454	0.438192888	0.288590794	0.175255215	0.249230103	0.236399102	0.180245048	0
YOR213C	0	0.03699647	0.089385	0.159845498	0.260164784	0.37195095	0.508082205	0.691914078	0.861351475	0.965058142	1	0.917081935
YDR481C	0	0.154955205	0.346528435	0.553031689	0.886819805	1	0.95482408	0.503480434	0.534655672	0.595477077	0.67663043	0.726478511
YPR198W	0	0.007043683	0.024076732	0.062285874	0.118719583	0.223207634	0.373057651	0.649993114	0.785438932	0.89103574	0.961895161	1
YMR226C	0.073334216	0.142231535	0.257741499	0.373828429	0.687068351	0.598050774	0.405669624	0	0.026143808	0.194875996	0.526288774	1
YDL228C	0.713205907	0.73466024	0.748467258	0.769184799	0.747698776	0.841761226	0.917590885	0.871332473	1	0.925704354	0.642359527	0
YCR052W	1	0.910981921	0.785052406	0.632853591	0.368875082	0.227308967	0.122882527	0.095076084	0	0.054167414	0.289274987	0.830289671
YPL244C	0.366308989	0.342795011	0.301313803	0.246546042	0.134364272	0.066946189	0.01523647	0	0.05456483	0.21281855	0.507574476	1
YJL173C	0.086673393	0.031314111	0.003902675	0	0.094969109	0.154454596	0.190046767	0.074512257	0.020591364	0.151968807	0.448696579	1
YGL172W	0.219315878	0.250862207	0.307866755	0.409376963	0.637326264	0.800180644	0.893050446	0.826400048	1	0.947205109	0.665352895	0
YDR182W	0.722371484	0.699788227	0.717626922	0.754955692	1	0.90263019	0.717385385	0.507766474	0.153747652	0	0.00263401	0.297833549
YJL044C	1	0.877710793	0.732964767	0.58191465	0.359724741	0.289896167	0.282697417	0.393699319	0.304318074	0.211191716	0.103805986	0
YEL003W	0	0.092262906	0.187300406	0.326836416	0.42754518	0.829834626	1	0.281269304	0.214158911	0.29336833	0.448770571	0.720787963
YIL123W	1	0.918904191	0.803338793	0.654896707	0.404829207	0.18326131	0.063937879	0.321059518	0.33591367	0.274050737	0.169419111	0
YKR080W	1	0.940323533	0.865396573	0.781956475	0.650813718	0.60152749	0.565490626	0.551236256	0.375525921	0.2234552	0.081073771	0
YLR034C	1	0.764677565	0.514994819	0.289382517	0	0.031491653	0.208673533	0.670104973	0.494237593	0.446993036	0.468291688	0.710843966
YOL097C	1	0.966270195	0.908779381	0.837932241	0.69053888	0.637805875	0.600745195	0.576100617	0.62920574	0.557264108	0.376411125	0
YCL061C	0.345043997	0.357244601	0.386479457	0.441151884	0.532366888	0.684725034	0.744955097	0.555108292	0.089385178	0	0.199318848	1
YNL262W	0.990894474	1	0.962896142	0.896419924	0.644843664	0.578457194	0.605341397	0.978216741	0.945147205	0.764958989	0.447623774	0
YER183C	0.541209357	0.667480814	0.78992123	0.874805865	1	0.801965464	0.575431036	0.449265144	0.684737993	0.668403606	0.502481777	0
YHR115C	0	0.01920236	0.048532252	0.088279841	0.158195684	0.205699398	0.320514018	0.613689588	0.923458555	1	0.87623862	0.39231712
YPR182W	0	0.040174412	0.105102875	0.184499142	0.360699488	0.409820517	0.425466794	0.374865036	0.387051456	0.482952464	0.669413955	1
YJR040W	1	0.879299591	0.71424072	0.525068955	0.195798875	0.046527031	0	0.237120216	0.200248124	0.172164268	0.179929342	0.281710174
YJR143C	0.680777168	0.643044424	0.53643289	0.404369844	0.023098399	0	0.011990427	0.019812914	0.248662993	0.456367953	0.70641441	1
YPL145C	1	0.871955928	0.716141105	0.550497336	0.299727141	0.214935812	0.180528374	0.228088698	0.100738247	0.026447756	0	0.081888742
YML064C	1	0.827154429	0.614204466	0.411092522	0.018879845	0.093055254	0.311929239	0.862554093	0.52262196	0.273724627	0.029959373	0
YHR005C	1	0.952330308	0.859947774	0.739331215	0.470176284	0.369592611	0.290880342	0.250538124	0.194125368	0.117705215	0.046147757	0
YJL076W	1	0.924466795	0.80238102	0.652597203	0.351366759	0.239687968	0.149546422	0.069103879	0	0.053569287	0.265091957	0.745476226
YPR122W	0.041318693	0.009546083	0	0.029499091	0.113478034	0.292684056	0.547145963	0.98708938	1	0.964303026	0.844574248	0.687743346
YER129W	0.516459238	0.420824109	0.364137465	0.376919116	0.547494165	0.779879161	0.939373541	0.73663167	0.97728695	1	0.756088858	0
YGR271W	1	0.936052859	0.840587285	0.73229357	0.499388852	0.444475951	0.460355178	0.675383937	0.665386971	0.5615986	0.351647527	0
YDR367W	1	0.895657479	0.763129597	0.599996356	0.386409082	0.160540536	0	0.037056027	0.004318653	0.03216556	0.183209331	0.520320836
YER180C	0	0.085775989	0.190308801	0.301271134	0.491877727	0.53029776	0.537332516	0.511006706	0.632751032	0.737522826	0.861966658	1
YGL231C	0.838456825	0.870554206	0.907204856	0.929227058	1	0.892230237	0.734801244	0.508490133	0.504139265	0.420251414	0.280901972	0
YBL100W-B	0	0.040650665	0.097821359	0.157973775	0.292452425	0.273674797	0.232726482	0.191062309	0.242120002	0.374692986	0.613505743	1
YIL061C	0.760744843	0.852614888	0.931394335	0.945054342	1	0.607390607	0.204062409	0	0.207859639	0.250472011	0.277298433	0.144840408
YGR027W-B	1	0.868861991	0.70758355	0.525570185	0.255447074	0.104784621	0.011518556	0	0.005729291	0.101797929	0.317072484	0.689176722
YHR099W	0	0.080122231	0.169456254	0.278723807	0.380160472	0.58357328	0.76971853	0.838334787	0.969541709	1	0.92020834	0.685161638
YJL176C	0.517234003	0.477814399	0.429107794	0.373102896	0.311625737	0.229672421	0.166107727	0.239430872	0	0.000406264	0.253049209	1
YNL245C	0.537703493	0.470343791	0.380500878	0.275900065	0.09939712	0.013350947	0	0.15193352	0.238952188	0.378911361	0.615510326	1
YGL203C	0.522531333	0.552457964	0.596959064	0.647979526	0.752109786	0.80403949	0.724144698	0.226988043	0	0.042959367	0.329106907	1
YJR105W	0	0.187283143	0.379730711	0.584379584	0.80410444	1	0.985053686	0.4039903	0.352225081	0.304018574	0.255949784	0.214325719
YLR056W	0	0.056386059	0.120395426	0.205809629	0.29068806	0.455816872	0.640240271	0.87629727	1	0.925986487	0.638661889	0.051505356
YDR291W	0.890237074	0.890869168	0.880675052	0.871911539	0.842046223	0.868853048	0.901303022	0.941849153	1	0.864872463	0.558632261	0
YMR130W	0.064329881	0.070922644	0.075454295	0.082570362	0.092517485	0.110678367	0.106828295	0	0.127528051	0.316518672	0.601390634	1
YDR464C-A	0	0.141129394	0.277073684	0.415798486	0.484928767	0.633590722	0.779133684	0.998011871	1	0.993517529	0.962269779	0.979416096
YDL053C	0.611041712	0.650029453	0.719962	0.792812224	1	0.982281366	0.842484379	0.360508064	0.205873948	0.10273252	0.0409255	0
YHR118C	0.029031178	0.151054086	0.289399656	0.433787014	0.622264695	0.732321333	0.703246334	0.335858881	0.018949564	0	0.247976058	1
YGR096W	1	0.974012056	0.912963561	0.796237988	0.605993884	0.267312038	0	0.075273663	0.187512066	0.192316359	0.185963816	0.101029083
YGL216W	0	0.121009571	0.27368181	0.441057749	0.724985089	0.79258299	0.817537872	0.838225586	0.969456939	1	0.940522976	0.717347448
YEL043W	0	0.029297042	0.080833171	0.165311263	0.337755262	0.476504628	0.565598698	0.50641715	0.677349861	0.81991927	0.940101461	1
YOR111W	0.947433701	0.937176538	0.940405099	0.940701045	1	0.958617055	0.818141355	0.379671097	0.135768665	0.021018149	0	0.105925544
YBR186W	0.83056895	0.857431578	0.878996516	0.900629193	1	0.926099447	0.67512859	0.011971764	0	0.07123338	0.286795116	0.672317557
YDR227W	0	0.03504396	0.075110587	0.140763926	0.20262488	0.380466827	0.571965357	0.763877108	0.933639222	1	0.96337119	0.794087992
YIL016W	1	0.991835421	0.950331587	0.866754912	0.700923613	0.483396235	0.260495047	0.100664428	0.015242353	0	0.105932673	0.387057409
YDR233C	1	0.960873871	0.915229358	0.858485137	0.806984824	0.695117475	0.598327175	0.555341681	0.679294025	0.639404964	0.463403224	0
YEL042W	0	0.053909831	0.122239394	0.211157669	0.338915712	0.482785679	0.572089298	0.461510828	0.534816427	0.648579553	0.798422895	1
YKL069W	0.816998197	0.773642809	0.705330042	0.59540976	0.444760242	0.158523224	0	0.323955135	0.492968954	0.611656315	0.781591421	1
YBR233W-A	0	0.166309064	0.363631617	0.562093247	0.890014671	0.917868246	0.842317114	0.556683771	0.76327602	0.893985821	1	0.974343607
YOL090W	1	0.947797816	0.870283794	0.78407449	0.619087321	0.585058705	0.615196247	0.802038608	0.860242243	0.743749998	0.47789819	0
YGR093W	0.488213863	0.565449515	0.641159343	0.723177353	0.771767341	0.887727679	0.95823514	0.869197885	1	0.93227637	0.651604764	0
YER070W	0.330935866	0.259590684	0.182883589	0.129114704	0	0.176602742	0.477332187	1	0.969776345	0.926298692	0.831382795	0.781041245
YGR262C	0.806642402	0.881300152	0.944133565	0.97312043	1	0.845632968	0.579612888	0.075187997	0.012107356	0	0.086739532	0.261219068
YFL021W	0.031598721	0.001736324	0	0.02135767	0.138860763	0.184531694	0.309709055	0.653653259	0.859089045	0.971677037	1	0.878934061
YLR033W	1	0.943766032	0.863752608	0.757786446	0.62094671	0.444735696	0.259090285	0.046069977	0.050632733	0.023821529	0.019973899	0
YML071C	1	0.950367444	0.852670715	0.709678566	0.425787298	0.180753267	0	0.055030742	0.187091832	0.225565218	0.238199122	0.151112493
YOR198C	1	0.813851515	0.588306998	0.36728602	0	0.002413426	0.092584911	0.29009235	0.173383767	0.125449381	0.11645315	0.234919749
YBR295W	0	0.045811239	0.104773376	0.167196482	0.270072624	0.273520656	0.312204214	0.473443028	0.813918332	0.977682943	1	0.71109687
YOL095C	0.072860032	0.047377719	0.024338387	0.010417752	0	0.033763815	0.087970119	0.222172499	0.0493312	0.094967238	0.342049128	1
YGL109W	0.761541272	0.655542142	0.533006373	0.405803898	0.207999607	0.167329162	0.169349858	0.240577031	0	0.02564667	0.287929366	1
YHR204W	0	0.053213691	0.135090427	0.25142326	0.441856776	0.640009585	0.822009963	0.941739541	1	0.972807276	0.823163905	0.510119808
YJL192C	0	0.075031902	0.165804819	0.308508237	0.499425287	0.864932845	1	0.322648437	0.175764788	0.209117546	0.370235404	0.767540116
YPR020W	0.998506465	1	0.999453106	0.976661796	0.982047889	0.840281071	0.628351671	0.264379963	0.066690096	0	0.080857426	0.378574581
YER052C	1	0.864245805	0.689498802	0.494833757	0.178873718	0.05254074	0	0.06412047	0.096329007	0.156440869	0.278742188	0.487098479
YPR062W	0.025715925	0.042020311	0.046824375	0.05039071	0	0.060255701	0.108825407	0.060795148	0.057285269	0.186537844	0.463608388	1
YJL140W	0.853312378	0.726119475	0.619787427	0.50771623	0.547483473	0.28080476	0.081332404	0.255618063	0.006902701	0	0.262018442	1
YGR119C	1	0.931753086	0.823807243	0.690199317	0.441068903	0.306596731	0.190908072	0.143298634	0	0.047097773	0.315595735	0.977310944
YPR080W	0.295449548	0.376686658	0.46986684	0.579756027	0.744706379	0.884556768	0.932222903	0.609719778	0.958122362	1	0.773761239	0
YPL045W	0.55104201	0.447558648	0.34203088	0.239874085	0.115260976	0.086396724	0.11455532	0.291448214	0	0.000905605	0.251953777	1
YIR028W	0	0.040107481	0.094894067	0.162205495	0.265395745	0.33266015	0.421025274	0.57037755	0.783768768	0.923703709	1	0.939618406
YML062C	0.651122786	0.594599439	0.516418123	0.425972933	0.25508308	0.198514379	0.152118931	0.09625438	0	0.09671927	0.387151811	1
YPL071C	0.581316639	0.628898904	0.706813566	0.774682573	1	0.85304184	0.638937101	0.415690293	0.171626945	0.030299527	0	0.155144137
YDR488C	0.005820162	0	0.0228551	0.066033114	0.211770089	0.273039277	0.307147385	0.18275099	0.363326356	0.566940292	0.801132953	1
YDR004W	0	0.179945488	0.394896395	0.613832925	0.993202603	1	0.891731716	0.645070341	0.774149136	0.837277822	0.885649408	0.86164414
YPR034W	1	0.880785138	0.724128584	0.542048708	0.255239232	0.080553395	0	0.165352156	0.206379493	0.220424246	0.252542455	0.307201074
YGR253C	1	0.880008376	0.768731937	0.671039142	0.594298261	0.6028073	0.582978564	0.401065558	0.030019288	0	0.237416628	0.957056772
YAL026C-A	0.192013848	0.192963787	0.178183752	0.14897408	0.048537255	0	0.026035116	0.250765362	0.48163195	0.669698243	0.856327115	1
YGR190C	1	0.986981809	0.949642533	0.892499034	0.768592318	0.669355695	0.600055802	0.678574107	0.648195574	0.517110018	0.308584325	0
YGR261C	1	0.896744738	0.763117098	0.605086307	0.368142582	0.200970662	0.088577452	0.129540944	0.018495931	0	0.101666664	0.415624721
YAL009W	0.177806548	0.217062641	0.306409059	0.391173784	0.698537882	0.511473635	0.411112654	0.761668388	1	0.957109798	0.693501592	0
YDL178W	0.805503487	0.816487024	0.844912482	0.879071107	1	0.982754424	0.867324339	0.532049101	0.289477831	0.128844648	0.017868064	0
YLL021W	0	0.187950945	0.396821894	0.609426661	0.895459102	1	0.960349767	0.6026201	0.585185784	0.616641135	0.713752685	0.913985907
YPL081W	1	0.995935532	0.967572798	0.928943829	0.832618146	0.814674947	0.792174082	0.738555794	0.782420807	0.662757336	0.42188148	0
YCL018W	1	0.899876392	0.794624978	0.686565891	0.570971464	0.485096306	0.44760939	0.540461925	0.465751424	0.35973182	0.210019704	0
YIR025W	0	0.056710848	0.127231449	0.200977703	0.324362443	0.345996464	0.295481554	0.065338183	0.044235959	0.18051639	0.476089354	1
YOR238W	1	0.986808221	0.95966397	0.912768082	0.844611228	0.720400624	0.600614446	0.534179538	0.565956418	0.485080997	0.324050755	0
YMR215W	0	0.086673283	0.178605677	0.270350013	0.370867091	0.416451654	0.413260383	0.289220923	0.412441307	0.565364019	0.765756342	1
YGL254W	1	0.887935382	0.745410722	0.58386546	0.365361635	0.211390085	0.111709865	0.176948145	0.031140281	0	0.129562578	0.575490283
YCR028C-A	0.606113087	0.618202297	0.636253258	0.640597327	0.682727029	0.586127689	0.435555986	0.180758887	0	0.052246457	0.341398631	1
YHL023C	0.278484303	0.233031325	0.174744959	0.115986287	0	0.008374499	0.038424231	0.069449597	0.069414083	0.208192911	0.487392222	1
YOR253W	0	0.049030918	0.110925037	0.190381351	0.300812109	0.43860367	0.471839808	0.137994605	0.094718723	0.221018406	0.49688467	1
YOL148C	0.813584881	0.790901116	0.752640556	0.69472469	0.627969374	0.495882782	0.331949009	0.118465555	0	0.060709503	0.347795723	1
YNL080C	0	0.018414463	0.136099017	0.310173928	1	0.934371498	0.746816008	0.56945558	0.379506611	0.204940812	0.085152711	0.106721851
YNL136W	0.791328521	0.802094685	0.806473255	0.788908685	0.774038839	0.650295718	0.460489367	0.11173371	0	0.082780338	0.38549351	1
YDL001W	0.244903756	0.319723833	0.397332586	0.460805391	0.568942436	0.502821076	0.348304382	0	0.002594956	0.133389555	0.445098801	1
YLR153C	0.008716062	0	0.004898048	0.037666502	0.079783144	0.209069005	0.412220276	0.821107528	1	0.969826788	0.686867898	0.01036005
YDL040C	1	0.872534782	0.70671118	0.530371569	0.21066831	0.160202635	0.172550234	0.285714203	0.141945065	0.054257849	0	0.052685985
YNR031C	0	0.00377371	0.044317368	0.148279559	0.341721959	0.683690633	0.932132091	0.826692709	0.578961149	0.549307245	0.629934036	1
YPR074C	1	0.971758594	0.92565277	0.87168547	0.755109469	0.728340299	0.729164247	0.820190693	0.737449103	0.578455147	0.334954774	0
YOL138C	0	0.213046543	0.433001703	0.586327703	0.775098681	0.399309048	0.091717869	0.467740912	0.514459946	0.57263764	0.722167817	1
YPR089W	1	0.880001382	0.730128312	0.565884989	0.324270979	0.197843707	0.108380991	0.090964952	0	0.04476867	0.243629727	0.697250535
YLR095C	1	0.86783665	0.698656762	0.513154274	0.196490096	0.076437163	0.075871826	0.414500955	0.332704923	0.233534063	0.10891455	0
YDL049C	1	0.963587296	0.909763694	0.83222796	0.719780163	0.572144286	0.433930864	0.35884142	0.281779715	0.185673431	0.093910495	0
YNL288W	1	0.898878594	0.768177853	0.629411686	0.393356315	0.328625929	0.371300953	0.675512119	0.812777256	0.75219844	0.515766848	0
YGR018C	0.358896465	0.347113838	0.31749111	0.268774753	0.164477864	0.081802861	0.018638538	0	0.033920975	0.178787044	0.475696349	1
YIR022W	0.617899997	0.620113148	0.629312922	0.626092386	0.672014717	0.561868579	0.400841933	0.155014516	0	0.064319947	0.357321927	1
YIL026C	1	0.963384605	0.895179444	0.809344908	0.604157412	0.551012598	0.489821296	0.434861188	0.10978438	0	0.077385981	0.550172684
YPR173C	0.480548535	0.474035946	0.453285838	0.421137159	0.348369689	0.308537327	0.234667138	0.038032906	0	0.119873339	0.421209105	1
YBL067C	0.330391089	0.368600129	0.395571037	0.38965245	0.371319413	0.136364862	0	0.331077596	0.714547469	0.905678754	1	0.842777401
YLR212C	1	0.892267127	0.737354986	0.565982709	0.22779843	0.180648251	0.155892879	0.07518944	0	0.008961104	0.107099051	0.365244827
YDR045C	0.907071361	1	0.998235823	0.911466842	0.562265722	0.214562861	0	0.426220309	0.806355533	0.855586393	0.789022019	0.54607867
