}Static	3	4902	12 time points transcription data for 4902 genes																					
YGL026C	304.66178	302.8073715	300.3116747	297.6757626	292.4555198	292.0599761	292.9413611	295.7148276	296.3985015	297.1910039	298.0926147	299.3952202												
YBR263W	158.2092181	159.2688368	160.6154949	162.1541552	164.5403159	165.7798935	166.3411843	165.2388607	166.6174208	167.7954973	168.7529221	168.9873514												
YAL044C	1065.153805	1060.265821	1056.209824	1053.50741	1052.250071	1057.843825	1062.659297	1062.847505	1035.697276	1017.693524	1002.808297	1000.978288												
YPL218W	386.0952837	389.6155825	394.27661	398.8030738	407.5229467	406.3558954	403.367128	397.4444708	401.3560899	405.610519	411.1470165	415.8603571												
YOR039W	82.78720269	82.70063103	82.74526534	82.87866941	83.56885449	83.74936191	83.3365142	81.18901197	79.75939298	78.62995993	77.4876968	76.34067166												
YBR103W	24.3825011	24.53280269	24.78093173	25.01594514	25.74444705	25.4137813	24.62997811	22.75941939	22.49866943	23.67770531	26.43103224	31.42072544												
YFL010C	248.477602	252.9426007	259.1065089	266.2002043	278.5811427	283.512868	286.9702265	288.6644469	292.4290854	292.2298293	287.3310665	274.3214123												
YOR355W	76.1792763	76.07813643	76.07992727	76.28297042	76.66809377	77.62209905	79.01762184	81.70153666	81.75220049	81.6884966	81.29788042	80.96617893												
YIL094C	641.3104879	640.3772654	638.2588315	635.5797513	627.8418461	626.6745598	628.0431009	636.8521656	637.4925573	636.6523246	634.2954549	630.8559645												
YBL091C	118.0275659	116.8562267	115.4724285	114.0108458	111.7798964	111.0578637	111.0724018	112.9112375	111.0438404	109.1744592	107.0052171	104.9834105												
YOR202W	457.7836143	456.8449906	456.1664805	455.7478701	455.455919	456.3882642	458.4679597	463.8947724	460.7165609	456.2425311	449.0220948	438.8116525												
YCR024C-B	2275.585308	2254.002603	2225.754976	2191.535854	2134.311924	2098.467582	2084.30989	2131.020275	2120.187596	2114.081843	2116.726356	2137.405353												
YBR118W	1618.429905	1610.739021	1600.174824	1588.066155	1567.265129	1559.07518	1555.954753	1558.570231	1577.463567	1576.292278	1559.533723	1512.02008												
YHR025W	271.2837231	270.9910446	270.683494	270.7274328	270.1505236	272.4344058	275.8503604	283.1336541	279.7453767	273.7702155	264.0608878	251.0944112												
YIL164C	158.3247686	156.6366605	154.5434154	151.8640108	148.273957	144.0205122	140.9544172	140.9313772	143.3630448	146.9095656	152.7121484	160.4681073												
YML001W	177.1401747	177.1129109	177.1964439	176.877667	177.7841618	174.1480305	169.8847536	165.5210786	165.6471417	165.6914907	166.360339	166.4558736												
YBR031W	1034.660027	1026.096496	1015.350492	1005.308586	983.5359322	989.4223027	1011.662206	1074.466105	1085.724291	1075.612235	1041.970862	978.0629431												
YNL154C	104.860734	103.4013676	101.5312173	99.52142953	96.10144907	95.3279349	95.14641791	95.85520144	93.88916129	90.96771326	86.81205097	81.257113												
YLR359W	1067.055082	1059.027862	1049.498849	1039.815353	1023.940741	1024.421053	1022.02461	1007.582442	962.022602	929.6463888	903.1531177	897.2462196												
YLR029C	3352.161143	3326.887258	3290.75312	3251.902874	3171.595912	3170.976749	3192.436124	3250.538205	3243.565321	3175.665327	3044.217995	2825.881128												
YLR088W	27.66712604	27.68784111	27.71442136	27.7257211	27.76478429	27.63553959	27.55681092	27.84303888	27.49018582	27.65099698	28.34209978	30.03090199												
YHL016C	37.09224552	37.35617779	37.8251686	38.45102277	39.7541595	40.51087874	40.7358736	39.1162224	39.32461906	40.72294396	43.23992915	47.29676372												
YEL009C	1504.75895	1497.016604	1485.952028	1472.757942	1447.41154	1438.005775	1433.208249	1436.483645	1430.387911	1443.386181	1477.787075	1548.40127												
YEL021W	335.5777646	336.6841173	337.8947757	339.1525408	340.4965903	341.7722218	341.7704354	339.5266903	331.5453426	329.0633633	331.1938863	343.3187451												
YMR243C	190.4145106	189.4398448	187.7906032	185.423411	181.5414022	177.555668	173.1042702	167.3782017	166.4798958	167.361154	171.1701451	178.758509												
YBL051C	47.57931634	47.48417238	47.21336245	46.7487115	45.85086776	44.80693119	43.85897182	43.53324131	43.52698893	44.17732414	45.85615586	49.09513832												
YGR124W	311.6895371	313.2704992	315.8726722	319.5913826	326.2017175	331.2922111	335.2929206	337.5263463	338.9405849	338.4120235	334.3812066	325.1840526												
YOR331C	654.7786569	655.99803	656.8458954	655.9589203	656.3412575	645.4255727	629.3900913	605.1499307	589.5551864	589.8013095	607.3207353	651.9155924												
YNL178W	2591.6149	2597.064963	2602.949783	2609.930486	2620.115204	2631.223622	2627.699961	2570.760187	2578.799614	2593.759086	2618.203414	2650.176895												
YLL048C	27.21176842	26.90306007	26.56459421	26.27714429	25.89155285	26.10025274	26.25784503	25.88867259	25.61582856	25.39695855	25.12591686	24.82454845												
YLR179C	705.6763309	702.4740425	697.6700675	691.8555114	679.318916	675.4116462	676.975842	691.7699707	697.1062222	703.2762685	711.58284	723.3958693												
YEL027W	1292.450174	1283.218626	1270.240699	1253.818357	1225.004936	1207.628735	1193.7533	1185.691885	1169.055956	1170.240142	1190.977584	1243.744913												
YGR240C	377.8076166	372.1344242	364.6840836	356.4713457	341.8099319	337.3146987	337.3781891	348.2409419	347.9984143	339.4037526	322.0228841	291.3746005												
YOR184W	427.2164379	420.9666647	413.4939433	406.1099045	394.3854602	393.8023259	397.1133198	407.2633571	405.2831851	399.1101062	388.0204754	371.1380973												
YER016W	46.94333715	46.79347638	46.65214016	46.56200693	46.47020369	46.61528917	46.98257093	48.01773822	48.18148208	47.98043674	47.35803215	46.19511937												
YOR270C	208.8470453	205.6327054	201.7211601	197.5810667	191.1566139	189.0831	188.8444835	192.8426394	189.4726179	186.783425	184.4781455	184.0643475												
YPL131W	2451.400408	2450.590568	2448.224019	2448.317544	2439.586391	2462.060304	2482.635709	2477.591585	2503.520835	2513.049693	2505.68342	2468.167253												
YHR123W	66.02955288	66.19447017	66.48084709	66.7845955	67.60984356	67.4743548	66.71816999	64.29347829	63.90240415	64.39499846	65.7396814	68.08979238												
YLR052W	63.99534366	63.43729724	62.61184246	61.3948976	59.66415061	57.42072977	54.53445807	49.92059891	47.35701261	45.03687283	43.05196225	41.23471815												
YER074W	2884.563677	2893.452315	2898.279049	2901.909784	2888.782219	2896.638811	2914.660721	2971.648062	2988.256053	2937.089525	2819.790179	2607.324028												
YGL123C-A	4537.894425	4529.715099	4513.795411	4497.635427	4455.658009	4468.164507	4480.620934	4465.126159	4511.516752	4476.689211	4365.513035	4123.501684												
YLL018C	300.7007038	296.5447143	291.3550156	285.8528537	276.9461188	274.4863125	273.9009678	276.1682341	274.7555462	274.3618577	275.0137161	277.7414722												
YEL061C	13.58343602	13.65393623	13.7406948	13.83811004	13.96597668	14.06328664	14.15887402	14.18933245	14.51322765	14.8811627	15.3350826	15.85081191												
YOL103W	46.30510814	46.19467495	46.05248466	45.8392343	45.64736072	45.04693076	44.66384312	45.28318717	45.22096961	45.57941276	46.57603148	48.68660227												
YMR205C	304.0156158	298.8109055	291.8916061	283.9560747	270.3207339	263.9545143	261.9156543	271.0992091	271.4559371	267.7431872	260.6277636	248.3570087												
YGL022W	89.32989967	89.02443988	88.54032557	87.81167507	86.55642071	84.98732103	84.19370486	86.01846301	87.6242661	89.87824014	93.37994105	98.45765403												
YER105C	18.76575286	18.42679472	17.95712494	17.41969757	16.46912508	16.08608449	15.95075801	16.41702363	16.410241	16.20622572	15.88524691	15.43703024												
YGR125W	51.1459801	50.61966343	50.06715871	49.50719643	48.87451661	48.53612619	48.47004713	48.90813103	48.6340687	49.30235384	50.91836742	54.0743227												
YLR264W	1389.628926	1389.172433	1391.728226	1397.764627	1410.73617	1428.389837	1447.020972	1467.101986	1447.483855	1428.627181	1402.500258	1375.238772												
YLR066W	113.4217385	111.8383127	110.2251234	108.6366003	107.2349051	106.3623215	104.9369388	101.0948248	97.10558639	97.91491188	103.1978872	115.9299269												
YHR182C-A	711.5964062	707.0980498	701.685877	696.0028782	687.3029149	683.9645628	684.9383901	698.8119532	695.9984244	691.3203817	684.6514168	677.4931061												
YHR143W	834.7099199	825.1476207	812.2960204	797.1300224	770.4230525	758.1908091	751.4781114	748.0657242	767.9026951	804.9446399	865.071906	953.4645296												
YMR083W	477.0081403	473.2068863	466.8968526	459.3910218	443.138442	438.0224275	439.8398596	463.0249588	464.864254	456.0593986	437.9144861	408.3736621												
YMR120C	1132.193688	1118.16561	1101.507909	1084.004546	1056.842768	1051.041774	1048.380947	1049.269564	1007.877489	974.6569735	943.5883192	927.083421												
YMR230W	2121.689764	2129.580177	2135.786663	2142.189922	2143.618678	2154.883918	2159.513815	2142.575992	2148.395085	2145.496064	2137.428998	2123.802641												
YML104C	10.91146322	10.96565382	11.02030721	11.07547103	11.14661235	11.18500217	11.14204179	10.89042901	10.75817596	10.72851186	10.80830272	11.09377499												
YHR208W	1026.479253	1023.30052	1019.613087	1015.611974	1009.690636	1006.177228	1005.490126	1016.489834	1006.077777	988.482812	961.5288999	923.5314715												
YPL096C-A	77.23640259	76.91584491	76.33038564	75.33199777	73.50056942	71.17260205	69.50653953	70.00237765	71.4292605	75.22522602	82.18228117	93.44983659												
YDR050C	7013.889642	6951.135879	6879.054058	6794.264858	6682.179902	6576.939825	6518.314509	6602.804141	6544.274009	6505.959437	6488.276894	6506.121771												
YLR432W	511.6725483	512.4416443	512.9922728	513.4567801	513.6785815	514.6516233	512.1403218	498.4229006	494.4463496	483.0836737	463.6510937	430.7566175												
YER019C-A	473.0631861	474.8226808	477.4719473	480.1014315	485.1927477	485.5133876	482.8626263	470.4780891	469.1329555	473.3673104	482.4923087	496.9033851												
YOR332W	650.3270633	651.5606346	652.8634682	653.0859188	655.3321188	648.1236139	636.7884179	617.3228229	608.3579355	614.9132612	638.4874277	687.8067003												
YFL004W	62.8689639	63.00778781	63.04725569	62.95945638	62.63656419	62.00994598	61.00854254	59.48783319	58.3004103	58.39242598	59.82094142	63.49852848												
YLR447C	280.0388628	277.9208862	274.9813524	271.3421436	265.0511617	261.6120395	258.9676943	256.5870947	255.4030301	258.7079449	267.4476511	284.3584683												
YDL095W	66.39779509	66.04971131	65.72352722	65.55882008	65.23332541	66.05874939	67.55764588	70.91359656	70.22806381	70.10696907	70.2646046	71.77137678												
YGR020C	661.5381643	659.8116284	657.9927714	655.38817	653.4332795	646.6110449	638.5707519	628.5584971	625.2242564	623.367521	623.0456043	622.5108602												
YGL103W	3863.198151	3854.67789	3835.845716	3812.842563	3752.360008	3749.346655	3762.153516	3799.705314	3835.764767	3838.775183	3820.025215	3768.769776												
YFL046W	52.86459531	53.39078333	53.99719231	54.35083989	55.37933538	53.6269088	51.26356426	48.42448417	47.54910992	48.50995049	51.76168842	58.22631225												
YBR196C	953.6907002	941.0966861	925.7505094	909.1394429	882.3361374	872.3713212	873.2786262	902.7970477	895.2253788	883.7195183	867.2093816	847.3973924												
YIL069C	1695.441631	1696.88365	1694.153281	1690.132902	1669.79547	1672.296737	1686.677534	1733.473878	1770.618083	1751.984864	1682.280385	1530.943466												
YDL185W	228.3657443	223.8910876	217.8947168	211.1566878	199.2588076	195.0637865	193.5239818	197.8977857	194.5227623	191.7968762	189.8092069	190.1959008												
YLL014W	146.3521622	147.7355872	149.5574098	151.6366401	155.1130547	156.9006152	157.7744917	155.6975572	157.9555942	158.8640975	158.5399869	155.5006157												
YNR043W	93.88698843	94.95474578	96.13025823	97.24338425	98.81031623	98.41367859	98.10556421	99.58277379	101.6878316	103.7783908	106.4063256	109.6014006												
YPR114W	107.5818519	107.500147	107.5819716	107.7920532	108.5988543	108.5861803	109.5565056	114.5004317	115.1603318	112.7325249	107.0522221	96.67782735												
YGL234W	565.5140076	560.0658857	553.4762781	546.7664237	535.8385871	535.3947452	535.5666596	533.758803	519.9133167	504.3224036	484.5001094	461.6627466												
YNL131W	247.6132232	250.1552907	252.6945782	253.8214562	257.3703014	248.9463964	235.5010196	213.5864677	202.2593444	198.5156106	203.8847413	222.9462641												
YPR035W	3269.586058	3263.922703	3253.959434	3240.645865	3210.417288	3195.841138	3191.501438	3237.597672	3171.307795	3102.423575	3023.359214	2954.964404												
YIL163C	21.80242232	21.4102653	20.92698921	20.38153475	19.62911832	19.05579728	19.02783371	20.31166661	21.99150549	23.07214863	23.93817696	24.08287628												
YNL190W	593.117545	588.306168	583.2849817	577.7360012	571.8308686	565.2654018	563.1372503	572.733872	577.090627	578.0562351	576.3645808	568.3170395												
YLR339C	2013.323607	2006.752874	1997.838604	1989.240303	1972.201215	1976.208455	1980.019958	1972.257628	1974.020277	1977.864068	1983.713351	1992.844949												
YFR025C	75.52098617	75.14818857	74.46307832	73.43800719	71.45787033	69.6361311	68.36062316	69.56528475	67.97601098	66.23166827	64.47532642	63.14751437												
YIL145C	82.28430422	81.28368185	80.11310697	78.91037728	77.01524049	76.75610166	77.0510756	77.46148858	79.09238844	80.45849699	81.71159448	82.17931868												
YOR164C	64.12649591	63.43878049	62.69558253	61.88798505	61.08563856	60.21888398	59.71987874	60.11524266	59.95769059	60.47556978	61.86919019	64.5858471												
YIL114C	52.91269628	52.49485573	51.98076921	51.42564547	50.6359644	50.22629962	50.39956075	52.21838193	52.59810356	53.1700102	54.21578736	56.24500849												
YCL011C	144.8542154	146.0802763	147.3813758	148.505162	150.3342757	149.5643058	146.7487283	139.8062071	135.8289085	135.0199823	137.4237331	145.2726583												
YJR134C	22.09181686	22.09078723	22.05959326	21.95034402	21.83147651	21.3333507	20.64414885	19.66980482	18.99277389	18.97950842	19.67148108	21.46566237												
YGL102C	3607.699995	3598.270237	3578.77836	3555.203269	3494.92645	3491.329348	3504.858128	3544.216468	3590.251771	3600.05871	3585.894628	3532.100866												
YLR021W	51.56858055	51.60625997	51.34305377	50.65384997	49.31795712	47.07157627	44.55510462	42.04279781	41.61519247	42.18287764	44.37448921	48.72382563												
YCR059C	85.3418171	85.79801763	86.22750704	86.61409122	86.64221047	86.73244698	87.35669591	89.64580994	92.90817372	93.64606622	92.08832487	86.21588463												
YBR043C	64.82875027	65.01879537	65.38416079	65.79062363	66.96819536	66.71284087	66.20364723	65.27326117	66.21204708	67.08853892	68.06002571	68.62557434												
YLR413W	159.1892521	157.760278	156.1430386	154.4739842	152.7662679	151.18287	150.9996193	154.2919341	159.5588522	159.2717507	154.3931881	140.8889707												
YML106W	329.6177142	328.0464259	325.8183219	323.4841519	318.8817155	318.8434118	319.4436599	319.5488284	321.5454259	322.171841	321.8646478	319.7631812												
YDL131W	474.4955807	474.1489757	473.8761454	474.0243847	473.7656691	475.4819625	477.4345167	480.7220735	481.4034977	476.1214782	463.194906	438.0099553												
YGR192C	16823.66687	16498.50432	16121.56227	15728.62562	15148.76728	14969.75329	14980.26453	15380.43978	15065.08607	15008.71364	15176.29792	15809.42164												
YKL152C	9058.533543	8923.377524	8761.058484	8580.133947	8305.231378	8159.715291	8122.478779	8362.019616	8310.229728	8252.561787	8189.580698	8133.528245												
YFR035C	111.0600867	112.6556244	114.2216942	115.4317007	117.0047935	115.2725704	113.6776221	114.6011174	118.2104862	121.1122941	124.7591287	128.8715225												
YKL128C	91.75725616	91.31808329	90.55815612	89.72788929	87.48376167	87.59980339	88.89050549	93.14569737	94.68478091	95.22329698	94.92841134	93.67962604												
YGR172C	81.0586595	80.3549729	79.31604382	77.85219129	75.80441082	72.9888892	70.32008538	68.99605941	67.30224343	66.66552266	67.63288438	71.18666525												
YPR086W	87.28559797	88.27461218	90.00091987	92.45668932	97.13365762	101.0463899	103.229275	99.59114922	98.41413337	98.81732222	99.82092292	102.0174937												
YLR044C	5908.496702	5860.415264	5802.141387	5737.750943	5629.526335	5576.533333	5590.590624	5799.762573	5846.398853	5826.641531	5737.93634	5539.209722												
YKL060C	13664.50283	13512.89618	13325.46939	13102.66415	12762.53797	12513.07811	12399.86959	12688.17157	12600.27646	12488.01372	12361.51996	12224.95087												
YDL093W	17.79223664	17.99804197	18.23002698	18.45404495	18.7850112	18.76279268	18.78806342	19.18131254	19.63101748	19.71800356	19.54816053	18.92975031												
YBR187W	181.8492257	180.7739981	179.1568708	177.4311352	173.2347598	173.4920242	175.0318112	178.763476	180.1008763	182.3492223	185.5443682	190.5964833												
YMR294W	17.03296264	17.28057049	17.54985773	17.77547751	18.19790931	17.92060836	17.36624443	16.44454631	15.9964119	16.37574389	17.70273787	20.56444893												
YJR118C	85.49822949	84.12931899	82.52464177	80.96210204	78.59994099	78.42452141	78.80380771	80.03505884	78.69626202	78.87467297	80.38481484	84.61276363												
YDR062W	88.11546364	87.98108705	87.88693655	88.03539128	88.07578067	89.39384017	90.61638232	91.76767632	89.60205429	88.50802135	87.80655801	88.82104043												
YIL085C	47.60085951	47.6028086	47.59496988	47.61803301	47.53579748	47.87381911	48.19381686	47.82944998	49.19292733	50.40355141	51.61278427	52.41087498												
YOL119C	110.0674013	109.4108737	108.3130018	106.6109395	104.0377606	100.3086073	96.51472635	93.40152515	92.81268959	93.86019879	97.46865885	104.447406												
YDL198C	332.2966735	331.3202667	330.3051642	328.7113197	327.5894664	322.448162	318.1447165	317.5609198	321.4112613	324.2314957	327.0483134	327.1912378												
YHR172W	6.663843219	6.714505874	6.764995372	6.809099573	6.868136865	6.829281383	6.815592896	6.933765216	7.215716014	7.236820767	7.046564196	6.455693767												
YKL153W	9252.270022	9115.942141	8951.83528	8769.640704	8486.783074	8348.473798	8326.80874	8593.929434	8576.721438	8558.127582	8541.652268	8538.421761												
YOR160W	19.47835151	19.36475037	19.11952361	18.75230264	17.98571431	17.40534797	17.01131644	17.31674061	17.15812327	17.05746229	17.16685248	17.6830935												
YIL047C	65.19604646	65.31023972	65.4827664	65.76152734	65.98235735	66.69386482	68.26925334	71.89170581	74.92706302	77.595259	80.2408155	82.65889641												
YEL002C	120.7179613	120.0004646	119.1224926	118.3507613	116.701891	117.4186185	118.321807	119.3943293	116.9274871	115.4450784	114.239897	114.4684723												
YPL010W	163.3600162	161.5696525	159.8250877	158.2889385	156.83351	157.1787236	157.2625963	155.3935201	149.5643492	149.4583017	154.1914644	167.9615864												
YML078W	203.4652688	204.280866	205.7106366	206.5655732	211.1863251	205.3030755	195.6921336	179.4653022	172.8951896	170.6292014	172.824225	180.0375127												
YDL170W	108.3988808	108.33854	108.1878313	107.9657544	107.3085995	107.1839842	107.4494048	108.7396693	108.8892881	109.54791	110.8627146	113.4547177												
YBR205W	65.57917818	65.56249724	65.71316927	66.02775368	66.8828361	67.26270161	67.91015365	69.82404196	70.23224536	69.74973556	68.14203906	64.85866052												
YOR326W	37.20055992	37.19314956	37.15645501	37.16402776	37.05982024	37.3325837	37.707768	38.34696095	38.81261253	39.0739558	39.18759691	39.15207632												
YPL234C	368.5969718	368.4405557	368.0396681	366.7629474	365.2463222	360.3545264	353.4117268	341.5418659	334.0262573	336.8235854	350.3649653	380.4679078												
YER055C	955.1370171	948.2924114	939.3438655	928.646579	911.8659904	901.2895836	891.5634106	883.3349496	866.424047	860.8443934	866.7681718	893.5042517												
YLR420W	99.75462313	99.62951419	99.48420599	99.39713593	99.17397052	99.57334958	99.95672012	99.87791891	100.0452875	100.3386785	100.7289594	101.2796217												
YLR452C	41.77709356	41.15786647	40.38192633	39.58869219	38.16878123	38.17157607	38.45386649	39.06637431	37.8220703	37.14506117	36.85384841	37.68179544												
YLR167W	6938.122332	6930.572755	6915.294595	6893.440767	6843.098166	6828.014057	6799.742855	6688.227934	6709.86557	6774.621439	6892.912259	7069.774469												
YOR096W	2394.098299	2390.849132	2381.393911	2369.847492	2336.308889	2337.223424	2341.195494	2338.846356	2369.051103	2371.678136	2353.127571	2295.616214												
YDR035W	500.0101824	502.4527666	507.2031958	514.1257998	528.1642581	538.7214055	547.3618543	548.7297264	554.4199266	545.0470264	517.9003937	461.5208428												
YPL160W	126.4859823	125.4009031	123.7986887	122.1009171	118.3501235	118.360911	119.9358841	125.2483091	126.1032015	124.4045038	120.1948274	112.7722173												
YBR115C	101.6215808	101.3919864	101.0041796	100.5110135	99.37666051	99.00713037	98.74728944	98.58790041	98.45092685	98.71815548	99.39297774	100.6615321												
YLR287C-A	3752.522786	3764.478907	3773.957785	3781.496305	3779.670027	3784.861368	3772.132991	3715.513429	3655.938447	3668.169865	3751.909084	3966.538892												
YIL003W	42.49789945	42.67693363	43.0004021	43.62745507	44.40605353	46.41670582	48.28514202	48.90184286	49.05325223	50.45368105	52.79657686	57.06994389												
YAR015W	795.5393371	786.9127497	777.4590086	768.50949	755.8768236	758.1155496	760.1649265	757.4887901	719.5706892	688.6392459	658.0988253	639.1985252												
YDR226W	1080.695735	1080.512747	1079.584623	1077.762133	1073.823348	1069.12039	1062.858552	1052.917429	1053.088792	1059.711084	1074.219549	1099.25539												
YHR076W	55.27863208	55.73667561	56.4591988	57.20200146	59.20327265	58.64940941	57.15613204	53.92966892	52.91489207	53.53355838	55.84646574	60.52193579												
YGL008C	2543.930298	2532.97434	2518.681217	2501.044029	2470.399108	2450.669566	2443.509516	2482.484913	2445.270314	2398.230948	2336.669247	2265.032554												
YPL128C	20.89070327	21.25517059	21.76039348	22.34322496	23.40036958	23.71337847	23.74126764	23.29960843	23.33248877	23.77905235	24.5662853	25.83848045												
YBR127C	437.640661	432.6595712	426.2043186	419.0621317	406.3896921	402.7527855	402.196418	407.4496946	403.5197891	405.6129658	413.7530046	433.000802												
YJR145C	2133.450746	2132.828939	2127.708698	2121.318964	2099.490235	2102.966655	2106.304167	2098.759663	2119.077169	2103.853379	2056.918857	1956.249602												
YGL135W	1590.796931	1584.655925	1576.760954	1571.493903	1557.926694	1577.089739	1596.562152	1595.007712	1619.696121	1622.900447	1603.501109	1544.103382												
YIL148W	2828.703488	2833.570363	2835.13063	2837.495054	2825.440944	2845.729984	2859.077214	2835.002761	2855.664659	2876.981458	2901.873858	2930.561141												
YBL052C	19.98522893	20.17906885	20.43341239	20.74092896	21.20164996	21.46755589	21.7488789	22.38485744	22.3043952	22.35993355	22.47352958	22.85515027												
YLR340W	2392.58816	2383.24142	2371.133882	2360.669649	2337.24294	2351.466802	2369.354259	2375.003084	2393.30806	2417.101445	2446.301975	2482.767641												
YGL226C-A	261.6307689	263.2232426	264.7852293	266.0159377	266.459271	266.5090158	265.5688339	262.6467121	257.7680955	255.7605752	256.0211884	260.8688854												
YJR132W	19.65750018	19.6516876	19.70969138	19.90779367	20.20341169	21.05403699	21.76388467	21.79550646	21.15845196	21.07834792	21.30347539	22.36849551												
YGR034W	3067.742513	3076.56782	3078.672713	3077.168824	3051.925629	3053.103051	3047.308159	3020.161922	3016.643354	3010.550721	3007.339257	3013.227894												
YCR031C	3434.863566	3424.191692	3406.160301	3387.040018	3339.35717	3348.209625	3367.396104	3388.745827	3417.380835	3441.958621	3469.130318	3501.966415												
YDL130W	3662.105277	3675.037856	3684.576445	3694.085449	3688.618567	3709.664366	3719.092314	3689.169614	3687.08711	3682.248526	3675.426091	3671.488292												
