"}Dynamic","DESC","6","1114","Janssens2015","","","","","","","","","","","","","","","","","","","","",""
"}Trans","DESC","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"}Prot","DESC","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3"
"BDH1","BDH1","0","0.0214464444570296","0.0973699277590419","0.194605386376807","0.477328667193775","0.472156026433478","0.511625295258602","0.795890175680613","0.836931891769126","0.897083991107372","0.953952849794524","1","0","0.0211900500474121","0.0668568812296748","0.145428861188235","0.28249991623477","0.500006762886021","0.648114151760395","0.802230321697538","0.947922409209968","1","0.973476536588344","0.847755791432047"
"GCV3","GCV3","1","0.923834131324568","0.860632505695281","0.818522770919009","0.798930579710016","0.886093944517813","0.961129911894594","0.964062619082602","0.541000518936219","0.260461259704383","0.0285156876881883","0","0.154493773573479","0.111414830614952","0.0774205318261988","0.0412404142815793","0","0.148474514166089","0.335679194663598","0.588985490706431","0.868826692903971","0.985603016927569","1","0.871640636487019"
"CDC19","CDC19","1","0.860193711874109","0.685901525254121","0.489148058249779","0.151773802316205","0","0.0259418221424023","0.551810187968526","0.550448215352843","0.485175689123859","0.354523883134627","0.162615700367781","0","0.0584631777401945","0.150445734299855","0.302031866185978","0.572373055936916","0.743952899279397","0.849359172494963","0.888198552036939","0.827260174578939","0.896536036482248","0.959669011293699","1"
"FUN12","FUN12","1","0.971335591804997","0.913300021242596","0.84938328730729","0.67995266868341","0.700943187091372","0.711546209847328","0.616093994877736","0.662799720423117","0.58743139392418","0.393622704140065","0","0","0.0496926191941548","0.131052352040952","0.272496412279924","0.532966420251895","0.630494228844528","0.821532859909883","0.921340836116165","0.716493008744217","0.740178378382052","0.824990831111352","1"
"DRS2","DRS2","0","0.290251406356071","0.569185643290313","0.814726633784381","1","0.945655122369302","0.766276282780498","0.567782827035084","0.663047993359553","0.718620863176364","0.758877811773842","0.736665919749789","0.00805060014888469","0","0.00559742289894281","0.0256519677338621","0.0648262776640409","0.204185467970444","0.331213514122394","0.47462182555562","0.617264330613671","0.807455386334759","0.950651242981143","1"
"TPD3","TPD3","1","0.943603776293745","0.892045001524282","0.840213898345668","0.811945619995321","0.735676736133269","0.705606662812169","0.87253444396415","0.765915983993298","0.604128102870778","0.357450279927181","0","0.589275648859288","0.574894361171372","0.582259911420706","0.632645924325309","0.778725710138394","0.796887506475954","0.873280022214432","0.961724328800035","1","0.850619381153622","0.54178815114947","0"
"CYS3","CYS3","1","0.851549233082026","0.660257802039684","0.453898308629388","0.100900374059915","0","0.0627975818360729","0.497044643721208","0.713342229264037","0.760796973350018","0.684092632121421","0.402384951351191","1","0.961635945218564","0.902634359382296","0.805225018166505","0.631579812888778","0.548591369795068","0.411519625382887","0.314730012048822","0.343341256396262","0.248385284290482","0.133892807762437","0"
"NUP60","NUP60","1","0.921850608613355","0.820267844124754","0.721361020069737","0.530051692010484","0.571202340761861","0.643683009872577","0.682538772605965","0.712655590247155","0.625766326709267","0.411528902668082","0","1","0.879406000059299","0.742251421297329","0.570175004195399","0.350511795714033","0.257811127062397","0.197225109877805","0.173211485762205","0.21590513776483","0.235956535674946","0.183878297525445","0"
"RFA1","RFA1","0.0112242693519318","0.0462887010718146","0.165553649939765","0.342890220274393","0.863152728218829","0.988518208794969","1","0.753675151524135","0.827892674776174","0.768185266968351","0.546329692833891","0","0","0.0718508724320768","0.166252600492751","0.306599641970943","0.529722099573825","0.61124977655754","0.76362757915009","0.906425889101565","1","0.987960154288113","0.90005736544072","0.709447942849394"
"ADE1","ADE1","1","0.944821909934062","0.884353111127728","0.827109461876858","0.746307358788892","0.760626882736561","0.77373527634853","0.756617951911762","0.514083066495831","0.316236816856393","0.120891658872088","0","1","0.902615211899705","0.783981396838501","0.617680621394375","0.373694579784179","0.294908287975445","0.246388004247792","0.29879154069193","0.534297700006418","0.454385844488214","0.284022748431605","0"
"SWH1","SWH1","0.48380847339751","0.406379577401735","0.34367594783362","0.283944339601016","0.289111133816889","0.219864157304239","0.147755136426107","0.00528791226243199","0","0.159418647492978","0.4816023084157","1","0","0.14688888252874","0.315476956515406","0.536412784695783","0.844836630851287","0.945284442813399","0.917658806132728","0.842378208606867","0.901652332303766","0.99999429829371","1","0.807714834742036"
"MIX23","MIX23","0.713575179289067","0.790779727458466","0.862872216785654","0.905821938355546","1","0.802724823058195","0.629802642766108","0.735298053204033","0.906900464640439","0.809957489922188","0.549880040679829","0","1","0.906822797773766","0.793120016632748","0.631158681429387","0.383683645053363","0.28432726530992","0.266137792304458","0.279250272552714","0.172798629913664","0.0754258199464433","0.0078713140684457","0"
"PKC1","PKC1","0.964309807487239","0.96110715055308","0.96375930852614","0.962781540600176","1","0.946033585872822","0.857430601714159","0.73884512980157","0.536944663244106","0.353901358714237","0.166275901786738","0","0.15989025564411","0.22121460997965","0.282951705069614","0.346012645779762","0.372070099864404","0.417836735263335","0.444822819267968","0.394806834460661","0.0371934176463054","0","0.256262119275637","1"
"SFT2","SFT2","0.233296733672279","0.257485247742895","0.32924645366531","0.432509141596036","0.677430968990014","0.769773838653839","0.828203586495042","1","0.306211938790711","0.0190232868220547","0","0.638860279726584","0.219406838946949","0.201661127372875","0.181338201677105","0.167357661242855","0.187514762954458","0","0.328826783191139","0.733954073942083","1","0.948056606285918","0.691748434773255","0.145714970658383"
"ATP1","ATP1","0.888899322862596","0.863339247220056","0.868811771138149","0.877759796429129","1","0.913875697969436","0.817034503236731","0.839081562183749","0.428098327843332","0.173197574674103","0","0.036638559973912","0","0.0562749133256726","0.160440976738351","0.350404138437986","0.725131165564925","0.92926290905722","1","0.970332478413959","0.803944361985743","0.751804662828324","0.645610594877028","0.443977224969419"
"BNA4","BNA4","0","0.10296029441829","0.259681789270193","0.433374855319371","0.801274788283051","0.820516116031894","0.789200818856444","0.716747868892008","0.918280664073716","1","0.96401942417309","0.642143559873924","0.971462238058558","0.994957372860985","1","0.986888208018597","0.936912192386017","0.761145671692566","0.674351037357121","0.601430337660589","0.611253643835679","0.48165540388298","0.288804004428042","0"
"RPL32","RPL32","0.382387491692119","0.502095000350336","0.544815386432755","0.589862068929759","0.36345899107216","0.685133632212983","0.834143135831556","0.14641574418835","0.806435814645838","1","0.848025204271535","0","0","0.0758837887102974","0.180225347296789","0.340674443983655","0.606057188270189","0.714212460089063","0.897325367981972","1","0.869898215395011","0.846862670616026","0.823088862400504","0.808494014525302"
"MRP21","MRP21","0.74510979799988","0.830776864175628","0.906939030849784","0.940242244376014","1","0.766668903351355","0.454073560243326","0.0826794945837919","0","0.0122912410029466","0.199419047777789","0.620503207652782","0.959796227348557","0.996681980201219","1","0.971699458194538","0.889582535788054","0.537829073616801","0.427901639667611","0.346576511995322","0.386116848491094","0.293917084750816","0.173928473706403","0"
"RPL23A","RPL23A","0.386806166797198","0.419879311613739","0.448285034061419","0.480018338689789","0.486979050150863","0.53821416427371","0.623914872744364","0.811627479648971","1","0.943504082892437","0.658138035323048","0","1","0.994997344894062","0.958267680889669","0.870487843156808","0.670013888368322","0.494278884721709","0.414691648655886","0.314129173903276","0.0878955272100006","0","0.0453570812943265","0.311074082244749"
"NUP170","NUP170","0.728225223824518","0.698813765488442","0.649411763368547","0.596067278094121","0.48108647935918","0.498967005672569","0.454318161708054","0.15421296426929","0","0.0623694155029627","0.344232529119122","1","0.155857787890986","0.0868939013858438","0.0422392367805732","0.0117837598508741","0","0.31544908618739","0.635884041911108","0.932361245491751","0.958725898093799","1","0.998230698857199","0.98213008897917"
"ILS1","ILS1","1","0.875113377076169","0.686405836305572","0.484426251265196","0.0449003299941162","0.0493950380601936","0.145209999157218","0.329015134890107","0.457465635363456","0.442054934651674","0.307431474058274","0","0","0.0232931865095058","0.0778180881385667","0.180906104093194","0.384943626325608","0.557940022385167","0.671799404761359","0.732525812048223","0.657277420997139","0.749367068554464","0.864802344496322","1"
"RPS8A","RPS8A","0.467128005407234","0.498752396338215","0.505303294431809","0.499850362419195","0.414345930338278","0.431127199695","0.367330184705917","0","0.0531216730060229","0.209841940029335","0.510324820529139","1","0","0.0414563012599381","0.116109783015493","0.252140383307757","0.521938683511392","0.606933968101275","0.75153630837585","0.80855551911638","0.611473134274535","0.687999377806442","0.818286091555703","1"
"PTH2","PTH2","0","0.0486800061650567","0.115275483254354","0.192838573728987","0.321288877421221","0.394625458359927","0.428185478535337","0.353149117704424","0.299988214325809","0.381909939014923","0.58624857132755","1","0.501483375617205","0.379820381807025","0.26336576762567","0.132080807433135","0","0.0639124045948714","0.222296132855941","0.434180046012372","0.521652493232327","0.625036797174324","0.773449492527029","1"
"PTC3","PTC3","1","0.969384208910218","0.949529994077331","0.921027867484147","0.954610268407765","0.829877642219919","0.677690543570692","0.543385322207832","0.275390981281901","0.103865158727474","0","0.0245544171115826","0.00182237906510143","0","0.0116955835827953","0.0389534858455269","0.0987834542705451","0.227877646562786","0.285223438705231","0.370181535056363","0.51184036905905","0.61152844331021","0.760271739552175","1"
"PIN4","PIN4","0.727769161021019","0.710681982977472","0.662046446997357","0.578598443458788","0.417352098019051","0.229868520104487","0.0596217642070123","0.00112288294765012","0","0.116795575055504","0.418301803141816","1","1","0.927370084585505","0.812853046954864","0.639973643829276","0.346412943322913","0","0.0299274082921848","0.237956864516602","0.702701836808634","0.764895814928215","0.652226945619584","0.254636652557142"
"SEC17","SEC17","0","0.109758175403705","0.296469026393562","0.50264647326858","1","0.992085942320086","0.853686575718397","0.512981081187014","0.281229269205152","0.205614745245255","0.238917438992663","0.419880163757886","1","0.958506870706116","0.884482575551475","0.753098061022243","0.515036233045718","0.32102296371595","0.131429036457468","0.0218730560228931","0.133118823753443","0.151884970222231","0.12696882854553","0"
"PRE7","PRE7","0.164767674538482","0.0941602019767017","0.0386384620611773","0","0.0171040185770891","0.0311553046456676","0.0555283735379575","0.0721605776112477","0.0135223089088141","0.140867366008703","0.434755179341332","1","1","0.946402568332759","0.851423336736262","0.688995717968376","0.399045973450876","0.108202799980683","0","0.0162269977183856","0.266515100220088","0.391931091756425","0.421234711199992","0.25033580539937"
"APL3","APL3","1","0.834060080992284","0.646354324575692","0.459601544629502","0.204791403054601","0.140157307225481","0.165841902103278","0.360236199288964","0.339715062090686","0.282065415549723","0.174311623164344","0","0.132598065188808","0.244101621051856","0.382226323581599","0.581659175927539","0.90412260286101","1","0.918411318826811","0.710416244240072","0.468973953612168","0.34728429335858","0.20007069354082","0"
